shop_id,mean_target,std_target,cv_target,iqr_target,mean_abs_chg,std_chg,spike_rate,corr_lag1,corr_lag4,corr_lag12,corr_lag52,ema_gap,weekly_strength,monthly_strength,yearly_strength,promo_rate,promo_lift,holiday_lift,closed_rate,mean_target_open
169,5870.168789808918,3331.25521082707,0.567488828607945,10337.099999999999,3030.380042462845,4607.983255929882,0.1932059447983015,0.04474339330871899,0.0704020571268448,-0.07524477471515333,0.030776407403004833,542.8692136505308,20684317.9090445,20471870.12891166,0.030776407403004833,0.3821656050955414,3232.177863688431,551.5215178299304,0.18683651804670912,7218.92819843342
170,4142.627388535032,2247.477510136407,0.5425246585811483,7378.499999999999,2219.2027600849256,3184.158490949126,0.13800424628450106,-0.0022805162883953963,-0.02177410889669611,-0.1488957037400091,-0.026535642204429104,378.5381518046709,10622305.715285376,10421990.18976535,0.026535642204429104,0.3821656050955414,2717.355011454754,792.1107741542214,0.173036093418259,5009.441591784339
171,6970.6008492569,3924.5982713951435,0.5630215179012155,13421.699999999999,3722.160297239915,5459.194955194056,0.12420382165605096,0.03404196699304133,-0.07314501357565956,-0.14611366749807703,-0.06496328288191736,677.1796419320594,30404694.08404621,29711236.418874636,0.06496328288191736,0.3821656050955414,5289.019301260023,1176.7453063090516,0.173036093418259,8429.147625160462
173,6851.912951167728,3536.861782979984,0.516186035588942,11710.75,3320.284501061571,4987.153977877974,0.11571125265392782,0.006827167829712002,-0.09568121027290014,-0.13779733547802467,-0.06700082892007962,594.4445441613589,28467313.38438925,28006463.17314135,0.06700082892007962,0.3821656050955414,4533.920532646048,1328.2546208949389,0.16772823779193205,8232.783163265307
175,4814.316348195329,2436.1232681905885,0.5060164499987138,7928.549999999999,2432.5859872611463,3661.151689328507,0.2208067940552017,-0.12834043228579953,-0.025489741072291537,-0.06806842969194708,0.012989917167190381,404.71454692144374,13841731.387239568,13555661.961764148,0.012989917167190381,0.3821656050955414,2659.347623138603,577.1868153738988,0.16772823779193205,5784.548469387755
176,4364.861995753716,2573.8552409446834,0.589676201185499,8790.999999999996,2401.953290870488,3483.6984735633446,0.11995753715498939,0.08462093006136975,-0.10885423675372582,-0.1844674405128698,-0.110088730723244,452.18081581740984,12030825.109064298,11825048.988725081,0.110088730723244,0.3821656050955414,3473.034593356243,898.7936147516002,0.173036093418259,5278.177150192554
177,3307.2133757961783,1992.5510683413916,0.6024863960461029,6398.499999999998,1744.6825902335456,2554.6406593623096,0.11252653927813164,0.17896317551405158,-0.21632591329025871,-0.20108770159999637,-0.17643432607601872,364.9194744904459,7183981.149951072,7064440.621432169,0.17643432607601872,0.3821656050955414,2776.032388316151,1056.5128737541531,0.17197452229299362,3994.096153846154
178,8354.715498938429,4658.433017928083,0.5575812866353634,15737.049999999994,4345.116772823779,6381.516826453627,0.11995753715498939,0.06283709976043014,-0.06837802338180811,-0.1259117505382359,-0.026607896437824966,814.1593402335457,43035128.74018333,41866763.18508977,0.026607896437824966,0.3821656050955414,6340.774198167239,772.8250377529439,0.17197452229299362,10089.92564102564
179,6032.928874734607,3346.093041779482,0.5546382380269717,10997.799999999997,3171.7197452229298,4758.327262002453,0.14225053078556263,-0.01043919425713239,-0.02931239509973375,-0.07204336654513219,-0.03039102941712514,564.9410412951169,22310952.028713875,21798802.085270084,0.03039102941712514,0.3821656050955414,4007.418728522337,956.4924108503501,0.173036093418259,7295.274711168165
180,6009.053078556263,3051.2367192401853,0.5077733011913256,9986.699999999999,3010.644373673036,4585.080307194956,0.20382165605095542,-0.12771179381302766,-0.07240946886820097,-0.04589188945157468,-0.028010017491162074,508.30841836518044,21752817.466211133,21305130.653707005,0.028010017491162074,0.3821656050955414,3432.2748854524625,802.0165496758191,0.16772823779193205,7220.061224489796
182,4398.02016985138,2361.3218529719366,0.5369056441855349,7779.449999999999,2333.256900212314,3484.4927478322916,0.1921443736730361,-0.08743646221670429,0.026544009230408505,-0.056232022265177,0.05027144784165127,391.7703165605095,11826723.811233103,11507765.68971084,0.05027144784165127,0.3821656050955414,2584.3123424971363,-3.2510151704864256,0.17091295116772823,5304.654289372599
184,5439.245222929936,2928.795851107392,0.538456298719934,9686.95,2887.284501061571,4246.757116071752,0.12738853503184713,-0.050027498143734306,-0.041615080692407644,-0.11900608711354173,-0.040909213776729264,488.74722866242035,17994385.30752603,17805120.474526394,0.040909213776729264,0.3821656050955414,3537.3768900343644,888.5715178299297,0.1751592356687898,6594.2972972972975
185,5967.902335456475,3180.7556606584376,0.5329771637226649,10479.349999999999,3139.505307855626,4532.905978306943,0.16985138004246284,-0.01381426010702552,-0.01858721576236845,-0.11507627462526372,0.015804349642660347,561.4169081740977,21854819.01151795,21310301.515971668,0.015804349642660347,0.3821656050955414,4022.3703894616256,1083.6069213827732,0.16772823779193205,7170.617346938776
187,5226.444798301486,2819.6965100424363,0.5395056521823952,9167.949999999999,2771.083864118896,3870.9269917044403,0.11889596602972399,0.05876107883691748,-0.0033086055649646003,-0.2806405384336334,-0.0032205329200448505,453.54400138004246,16425264.337736461,16230983.293038953,0.0032205329200448505,0.3821656050955414,3430.2381156930123,1213.5845923998168,0.16772823779193205,6279.7334183673465
188,4124.029723991507,2324.1020935174442,0.5635512468383652,7729.0,2243.3057324840765,3338.419192715489,0.1602972399150743,-0.03346972070408235,-0.01685972365739212,-0.024865784477538032,-0.005892738431515323,413.64364560509557,10493231.963245941,10272276.916536083,0.005892738431515323,0.3821656050955414,2971.1948739977092,738.8795959595959,0.173036093418259,4986.952503209242
189,7246.626326963907,3759.023526242828,0.5187273851470972,12113.349999999999,3645.236730360934,5375.984509083921,0.1316348195329087,-0.021360018019006194,-0.06217792244228267,-0.14372442613416533,-0.047214129538234284,632.0340279193206,31345826.02736379,30797418.30066399,0.047214129538234284,0.3821656050955414,4464.404352806415,1192.4946969696975,0.173036093418259,8762.929396662388
193,4422.825902335457,2566.958098682379,0.5803886824363848,8239.199999999997,2341.084925690021,3466.721232018807,0.1305732484076433,0.0893120467189222,-0.15643712757429087,0.0010641826466605843,-0.13844359368908213,460.38313524416134,12207813.660340449,12045447.802839728,0.13844359368908213,0.3821656050955414,3436.5810710194733,729.2747632905684,0.1751592356687898,5362.036036036036
194,3983.5626326963907,2068.340269532118,0.5192187144332365,6600.849999999999,2094.2590233545648,3085.6725321209506,0.1751592356687898,-0.11166408227185934,-0.03710626365936183,-0.08341143893441572,-0.006586964334965429,325.12308677282374,9484693.256529031,9278878.41938628,0.006586964334965429,0.3821656050955414,2041.6179839633446,633.6407919006438,0.1751592356687898,4829.492921492922
195,8859.412951167727,4640.883795823357,0.5238364912979727,15053.949999999995,4597.15923566879,6900.164624334629,0.18152866242038215,-0.10391454411323298,-0.021819916306320027,-0.08211086697206124,-0.002684589929628351,779.2803739915073,47534584.02190894,46809671.16322673,0.002684589929628351,0.3821656050955414,5230.124713631157,1113.7606674794279,0.173036093418259,10713.17971758665
196,4330.334394904458,2346.750481221036,0.5419328547561002,7897.799999999999,2301.73991507431,3316.3500434359207,0.11995753715498939,0.0024859159524631084,-0.09198802015703392,-0.15348700109896737,-0.05113526685511238,386.1946581740977,11513895.03275485,11231282.820741605,0.05113526685511238,0.3821656050955414,2946.2570446735394,839.1726559783656,0.16985138004246284,5216.3363171355495
197,5698.288747346072,3022.6434812477933,0.5304475807978518,9993.349999999999,2895.099787685775,4191.342379792795,0.13588110403397027,0.03901878409319473,-0.06465201273356598,-0.10910225031935346,-0.06256117108489209,523.2020572186836,19703228.884141207,19140448.050008025,0.06256117108489209,0.3821656050955414,3897.7230526918675,1004.7139631191776,0.16772823779193205,6846.668367346939
198,2407.933121019108,1818.3398159521682,0.7551454811284161,5708.899999999997,1441.73991507431,2131.3632318264126,0.20063694267515925,0.3133918343588715,-0.09917725316725581,-0.18992896951889685,-0.08604583477171886,373.8644474946922,4235026.949405439,4153427.0537717068,0.08604583477171886,0.3821656050955414,2918.7166666666662,698.773444079583,0.16985138004246284,2900.6048593350383
199,6579.074309978769,3559.473511916977,0.5410295345010983,11715.95,3492.160297239915,5218.925942949233,0.16772823779193205,-0.07357909292230409,-0.00908153829318205,-0.04618371327237647,0.010955421728285673,604.2137204883227,26278638.017543994,25633547.263484348,0.010955421728285673,0.3821656050955414,4158.743184421535,935.6871212121214,0.173036093418259,7955.697047496791
200,6392.054140127389,3216.035601919689,0.5031302193182715,10293.699999999999,3216.933121019108,4747.474903747028,0.12951167728237792,-0.08941705482675219,-0.060046877298032146,-0.16894973178405168,-0.040434445669342345,497.0229102972399,24345293.6192388,24017835.21129844,0.040434445669342345,0.3821656050955414,3371.532331042383,1103.532444376714,0.173036093418259,7729.5442875481385
201,4341.024416135881,2302.860288287907,0.5304877528902007,7342.449999999999,2368.1263269639066,3434.2197317449422,0.21549893842887474,-0.11049008152252494,-0.03323254627152315,-0.09680326644341214,-0.025914004623269992,386.9269662420382,11118805.987273278,10956436.389553819,0.025914004623269992,0.3821656050955414,2313.4489977090498,801.6679061261812,0.173036093418259,5249.351732991014
202,5029.074309978769,2599.8258236431793,0.5169591186926,8443.65,2576.112526539278,3899.292512899324,0.17091295116772823,-0.1232923122030525,0.023382342185789304,-0.04334945238409016,0.05168988802078922,408.9586991507431,14999352.207844412,14557936.306516478,0.05168988802078922,0.3821656050955414,2657.2396048109968,-130.1880780591746,0.17091295116772823,6065.797695262484
203,5624.456475583864,3038.140863102751,0.5401661255183242,9736.399999999998,2894.712314225053,4286.433290286603,0.13800424628450106,0.006110618216412685,-0.09734772253912898,-0.0018900018808251638,-0.07311366420888461,482.33934670912953,19052907.298891224,18423421.84647601,0.07311366420888461,0.3821656050955414,3314.137227949599,1726.2923126614987,0.16985138004246284,6775.240409207161
205,5440.410828025478,2876.2641791159267,0.528685106604558,9574.9,2723.4501061571127,4109.989572025586,0.12738853503184713,-0.019855867350572882,-0.07384239247734246,-0.08811774823443212,-0.04907897247138652,500.56251624203816,18225947.912425,18089925.612755224,0.04907897247138652,0.3821656050955414,3805.8656930126003,1033.3339071085493,0.16772823779193205,6536.820153061224
206,5919.037154989384,3336.4280813273795,0.5636775025058421,10740.849999999999,3117.828025477707,4491.522011151813,0.12314225053078556,0.09438542943038311,-0.07842194489129266,-0.1254539879274495,-0.05271344005319591,550.2746336518047,21742725.780137133,21176093.2424445,0.05271344005319591,0.3821656050955414,4128.5228235967925,1161.5991466016467,0.173036093418259,7157.551989730424
207,9308.299363057326,5128.566625053098,0.5509670912450805,17513.749999999996,4664.122080679405,7071.18481787898,0.12314225053078556,0.05054393685311438,-0.1033774803699858,-0.09148948075735078,-0.08513119746702731,886.8899228237792,52551827.817406856,51493277.338636786,0.08513119746702731,0.3821656050955414,6883.250601374571,1706.7590062411127,0.16772823779193205,11184.206632653062
208,2443.791932059448,1277.5163741850963,0.5227598785735166,4029.95,1339.523354564756,1960.4699532195673,0.2367303609341826,-0.17622433674422833,-0.008709810360539656,-0.0747434483844648,0.03586639283854289,213.45505859872614,3622360.0306196515,3545391.87824896,0.03586639283854289,0.3821656050955414,1306.5075315005727,383.9387689139112,0.16772823779193205,2936.2908163265306
209,5231.872611464968,2283.4058228141134,0.43644140290684547,8910.849999999999,2132.23991507431,3129.8685555297884,0.12738853503184713,0.0618437082528157,0.02580466364457492,-0.0584064379853677,0.0071035444967261436,351.91640541401273,14670031.770245312,14813372.040429272,0.0071035444967261436,0.3821656050955414,2450.7909507445593,1366.2677654883246,0.06369426751592357,5587.78231292517
210,2641.3099787685774,1434.4636448667566,0.5430879585713903,4661.799999999998,1406.4946921443736,2039.67163000106,0.16560509554140126,-0.009790527177840805,-0.026359112362907337,-0.09082183909906412,-0.01712015371345234,252.67275392781318,4294092.187929245,4212006.173840547,0.01712015371345234,0.3821656050955414,1800.3808991981673,448.3579292929294,0.173036093418259,3193.98459563543
211,10814.826963906582,5656.197942009027,0.5230040166489048,18845.399999999998,5237.2728237791935,7782.6303747940265,0.11146496815286625,0.05442924250742824,-0.11872913173804892,-0.16303306196512676,-0.10139637041162504,937.9085373673037,70032736.26926462,69328406.8959367,0.10139637041162504,0.3821656050955414,7258.194043528065,1959.310259551854,0.16772823779193205,12994.345663265307
212,3974.644373673036,2120.876714501317,0.5336016293723852,6869.499999999998,2023.1656050955414,2891.66463877163,0.12526539278131635,0.07137992919772569,-0.14946604592014387,-0.10948121551206152,-0.1423499203259456,356.4421458598727,9463420.660048446,9315984.961275753,0.1423499203259456,0.3821656050955414,2613.6364833906073,844.8660690619054,0.16772823779193205,4775.656887755102
213,6724.077494692145,3657.3683162028387,0.5439212023576427,12034.949999999999,3455.891719745223,5215.139154573004,0.16772823779193205,-0.015423046527555688,-0.012906169411697128,-0.06054121706440158,0.025681451311615675,617.0329680467091,27184709.37121903,26908832.133173387,0.025681451311615675,0.3821656050955414,4430.794931271478,1061.6293050899112,0.173036093418259,8131.0410783055195
214,7717.124203821656,4097.593560973711,0.5309741624235536,13124.3,4270.209129511677,6269.820664598526,0.25583864118895966,-0.1690229841465698,0.03280271157375046,-0.08831085166683166,0.02544113307622347,691.1873177282379,35696269.00479756,35029069.83151987,0.02544113307622347,0.3821656050955414,4247.3863115693,828.6849893325207,0.173036093418259,9331.875481386392
216,5953.267515923567,3236.9334093364046,0.543723828995532,10619.699999999997,3180.0095541401274,4738.482739289926,0.14861995753715498,-0.07097973516103369,-0.03337146235778606,-0.0794925006128674,-0.01010007812683842,546.0778193205945,22138211.864159472,21667662.422610637,0.01010007812683842,0.3821656050955414,3871.1591351660936,930.4046022554103,0.1762208067940552,7226.775773195876
217,3912.416135881104,1978.6298737605416,0.5057309357020146,6522.699999999998,1984.8142250530786,2900.0701457162713,0.13481953290870488,-0.07398485655989948,-0.0873383008287173,-0.11321058300539322,-0.041656385246315604,310.93950010615714,8987158.199138092,8853720.704997363,0.041656385246315604,0.3821656050955414,2109.8119988545245,738.2486891156409,0.16772823779193205,4700.8877551020405
219,2591.467091295117,1402.0373419661903,0.5410207006427716,4448.95,1369.1571125265393,1922.1046689261993,0.11358811040339703,0.06172908070341487,-0.14441649728133277,-0.22151668995641266,-0.12006470324036214,234.49593524416136,4196244.069763996,4107820.0077066105,0.12006470324036214,0.3821656050955414,1710.534994272623,523.5880219445289,0.173036093418259,3133.712451861361
220,4041.817409766454,2203.586086686745,0.5451968416032126,7059.449999999999,2064.7101910828023,3034.4734322791455,0.12738853503184713,0.05332421438258504,-0.10274166613609675,-0.13582123682111702,-0.07828415918201088,371.3762332271763,10478801.537494129,10293019.7484016,0.07828415918201088,0.3821656050955414,2776.259650630011,794.4269887229498,0.1762208067940552,4906.432989690722
221,4845.351380042463,2529.0747483149867,0.5219589972793395,8327.199999999999,2423.9352441613587,3625.9184081979524,0.14225053078556263,-0.026525534159350224,-0.014551919343413232,-0.11512833485577718,0.0021134554830901627,407.99041496815283,13779679.09451234,13556120.92930575,0.0021134554830901627,0.3821656050955414,2782.54401489118,933.1179787464762,0.16772823779193205,5821.838010204082
222,4146.75796178344,2284.2591012566977,0.5508542147281313,7448.699999999998,2123.7250530785564,3080.8276478624725,0.11040339702760085,0.09131595668559153,-0.13640119399146938,-0.18481090603293335,-0.11443613363832023,399.88453811040335,10612920.635391835,10541764.20325154,0.11443613363832023,0.3821656050955414,3154.216924398626,893.6164224990043,0.16772823779193205,4982.456632653061
223,6004.361995753716,3311.743329824174,0.5515562405489013,10977.399999999996,3258.388535031847,4674.298192320176,0.1316348195329087,0.004311016593850046,-0.0429847498987951,-0.09158037384941248,-0.008804326141384714,567.9435467091295,22605537.011313383,22004265.59307897,0.008804326141384714,0.3821656050955414,4317.030985108821,847.6838864207075,0.16985138004246284,7232.875959079284
224,5468.487261146497,2989.35800480998,0.5466517267952076,9615.349999999999,2915.096602972399,4412.0650243282935,0.1751592356687898,-0.08825894841173476,0.026285686724552094,0.00011452226460353151,0.04608466207070269,474.1605678343949,18124184.852374196,17592210.20297179,0.04608466207070269,0.3821656050955414,3127.84547537228,621.2363897200476,0.1751592356687898,6629.749034749035
225,4314.28237791932,2367.84666137456,0.5488390544264001,7811.0,2283.5732484076434,3294.375304847592,0.12526539278131635,0.03270268011521668,-0.07659320111288481,-0.12530090341577965,-0.04810450132246796,404.6136899150743,11297291.854150696,11105977.52440388,0.04810450132246796,0.3821656050955414,3038.612457044673,1448.3565891472867,0.16985138004246284,5197.0
226,6016.925690021231,3120.443598876733,0.5186109583392763,10220.749999999998,2942.7388535031846,4394.203288962033,0.11571125265392782,0.010138634579153252,-0.06841895307703748,-0.1406365411582822,-0.0709393809555108,504.40044692144374,22203781.32421148,21737327.4128003,0.0709393809555108,0.3821656050955414,3813.6601660939286,-342.5876574638378,0.17091295116772823,7257.290653008963
227,4908.390658174098,2894.0364268241533,0.5896100428385856,8737.5,2604.9288747346072,3835.212267277621,0.12314225053078556,0.1229314196122498,-0.029604983972094392,-0.17997155866394998,-0.013173002505521668,466.96244382569,15637272.704830334,15518280.71736961,0.013173002505521668,0.3821656050955414,3303.269043528064,1069.0708625419084,0.18471337579617833,6020.447916666667
228,6571.170912951167,3321.093024158581,0.5054035373068156,10528.999999999998,3314.3821656050955,5003.516598790592,0.18259023354564755,-0.13342311096350906,-0.013599663272536304,-0.10462157988556839,0.012632666173609143,526.3112075371549,25400545.573413346,24855737.835892387,0.012632666173609143,0.3821656050955414,3321.7975085910657,940.9803718378544,0.173036093418259,7946.139922978177
229,7149.4033970276005,3851.4221200997363,0.5387053864050081,12601.899999999998,3693.8864118895967,5494.492007459455,0.14012738853503184,-0.01730146390187724,-0.032904658309086836,-0.10586573892635519,-0.021351963856122636,652.0954356687897,30552527.35860575,29901233.942756344,0.021351963856122636,0.3821656050955414,4586.961712485681,1378.4004545454545,0.173036093418259,8645.36328626444
230,6293.339702760085,3207.9630897538846,0.5097393817526203,10736.249999999995,3127.26008492569,4740.585805905407,0.14225053078556263,-0.09148574782136365,-0.033029002384819775,-0.09910312698413397,-0.008787480409092713,497.9253928874735,23473539.29779849,23061921.671761546,0.008787480409092713,0.3821656050955414,3334.238974799542,817.4259138774423,0.16772823779193205,7561.640306122449
232,2742.272823779193,1630.3341953760346,0.5945193274149551,5008.349999999998,1550.3895966029725,2215.730925084848,0.15711252653927812,0.07593492131350268,0.04601173968965575,-0.06272122177179994,0.08058298285595568,264.12857837457005,4607731.640545939,4491290.477289313,0.08058298285595568,0.3821656050955414,1793.1350515463914,869.8182908822446,0.18683651804670912,3372.351174934726
233,7819.1942675159235,3911.9809389332527,0.5003048657692122,12673.4,3752.583864118896,5718.864786006121,0.12314225053078556,-0.06699142650192351,-0.06441455119498699,-0.14775024684704163,-0.03505613335943524,616.320274522293,36118403.068112075,35398440.133595794,0.03505613335943524,0.3821656050955414,4374.860137457044,-85.016962167173,0.17091295116772823,9431.089628681179
234,9156.405520169852,5265.853915682479,0.575100557037113,17847.649999999994,4991.470276008493,7481.684263265602,0.16348195329087048,-0.008400703597956046,-0.014184954187848538,-0.05688996334825118,-0.035386774374143656,947.9970545647558,52168580.189182065,51297847.577185564,0.035386774374143656,0.3821656050955414,6896.34195303551,1260.6467997561722,0.173036093418259,11072.315789473685
235,4921.003184713376,2853.138794904072,0.5797880406148254,9555.8,2622.7091295116775,3826.7632515648306,0.12738853503184713,0.1017225561056155,-0.06528515542601217,-0.12821003046328727,-0.0558418948155607,516.8917911889597,15193210.2340956,14901771.45182452,0.0558418948155607,0.3821656050955414,4014.7393184421535,225.1462260561575,0.17091295116772823,5935.44814340589
236,5925.411889596603,3209.832958563049,0.5417063012373753,10425.5,2999.515923566879,4316.156687025383,0.11252653927813164,0.0962897225682009,-0.12798049754903482,-0.214746852661868,-0.09510818804661011,544.5079946921443,21455433.716537643,21066451.391855534,0.09510818804661011,0.3821656050955414,4204.734793814433,1280.2379037410647,0.16772823779193205,7119.563775510204
237,3775.1772823779193,1831.5719627764392,0.48516184149571956,5770.9,1823.115711252654,2704.965175385704,0.11040339702760085,-0.08834831034209517,-0.09590646579998563,-0.17287673400437567,-0.060813797995099776,271.30801921443737,8431045.039451042,8301406.371997619,0.060813797995099776,0.3821656050955414,1870.2745418098511,574.1084886159483,0.16772823779193205,4535.991071428572
238,6230.229299363057,3447.43953076018,0.5533407142108374,11016.099999999997,3237.4352441613587,4764.185731181166,0.12208067940552017,0.045146851701164926,-0.05566335892527105,-0.15859891620725583,-0.061492064901299597,573.6821051892781,24603081.582093615,24013888.991787802,0.061492064901299597,0.3821656050955414,4052.5982531500586,849.0634105455656,0.18683651804670912,7661.718015665796
239,4193.708067940552,2295.7958246219146,0.5474381589946714,7448.899999999999,2315.463906581741,3379.8409075092527,0.21019108280254778,-0.08257595441638083,0.004558703209252509,-0.02825270101977508,0.0315146779701646,397.63643779193205,11068209.739630809,10779095.209009936,0.0315146779701646,0.3821656050955414,2644.623167239404,521.6933556842432,0.173036093418259,5071.210526315789
240,4004.9214437367305,2012.6960068342414,0.5025556767110445,6462.249999999999,1950.8227176220807,2890.279574797652,0.11677282377919321,-0.029198850156426405,-0.11025511255872318,-0.1369545917361743,-0.07568298148665051,319.0667989384289,9458140.3990024,9254627.995089145,0.07568298148665051,0.3821656050955414,2377.989261168385,598.1140284281819,0.16772823779193205,4812.035714285715
241,5444.091295116773,2822.4401785092177,0.518441007872598,9063.549999999997,2849.1135881104033,4236.978472236158,0.18471337579617833,-0.12566670863260987,-0.0008327358314212445,-0.10191385552042963,0.011520069415650721,458.3435388535032,17798131.293331794,17404645.69462492,0.011520069415650721,0.3821656050955414,2992.6984536082473,616.7751447729352,0.173036093418259,6583.227214377407
242,3393.5318471337578,2027.3389243753873,0.597412670663546,6827.75,1973.472399150743,2856.1131046054743,0.13694267515923567,0.008758373559393094,-0.0042144614620228515,-0.10382145280471228,0.006049938927801402,366.4140010615711,7274017.899949613,7189217.843776699,0.006049938927801402,0.3821656050955414,2780.552434135166,215.69715060495173,0.17091295116772823,4093.0947503201023
244,4359.008492569003,2524.258048825142,0.5790899587714197,8091.199999999997,2440.6284501061573,3627.482620057367,0.22505307855626328,-0.03131423709487262,-0.017733425545244184,-0.02544319904140459,-0.005514128196938767,458.5870956475584,11981168.691093234,11755231.85739471,0.005514128196938767,0.3821656050955414,3281.133390607102,615.5267753733615,0.173036093418259,5271.098844672657
245,7376.93736730361,3632.3606402348873,0.492394127655469,11581.95,3610.0658174097666,5509.194276909094,0.14437367303609341,-0.1482359161157563,-0.04112309690283576,-0.07781901583250123,-3.0009465246742722e-06,543.8377213375796,32261172.21687591,31686859.438256364,3.0009465246742722e-06,0.3821656050955414,3598.867783505156,-134.90971035646817,0.17091295116772823,8897.663252240716
246,5893.361995753716,2969.231632657426,0.503826446482159,9650.3,2879.6061571125265,4281.314860920093,0.12101910828025478,-0.03880593754482533,-0.07416895441629776,-0.15934565861383254,-0.047222520659080246,475.01565700636945,20602531.93668073,20204404.38745285,0.047222520659080246,0.3821656050955414,3459.53762886598,1111.8351845189336,0.16772823779193205,7081.054846938776
247,7110.839702760085,3923.388787230405,0.551747606566885,12886.849999999995,3715.7006369426754,5580.42089448383,0.1475583864118896,-0.010680479274746505,-0.003683800370421443,-0.06699949327855048,-0.011512824478870606,675.7998940552017,30801411.195225976,29994533.827289365,0.011512824478870606,0.3821656050955414,4862.700515463916,299.09210207738124,0.17091295116772823,8576.710627400767
248,6959.598726114649,3743.3418069208587,0.5378674768039098,12060.499999999996,3386.339702760085,5254.371323811066,0.12632696390658174,0.015088625959667512,0.016998427680257715,-0.07119660089805002,-0.050058381053829544,568.1320378980893,28027692.01766111,27163733.40294021,0.050058381053829544,0.3821656050955414,3831.584364261168,1367.4825417479942,0.16772823779193205,8362.170918367347
249,4399.24203821656,2292.515369932446,0.5211159898673611,7540.699999999998,2198.420382165605,3270.783392922939,0.13588110403397027,-0.01667332740923987,-0.023517223164195945,-0.12079986893092176,-0.027591147089150933,365.4827397664543,11343820.082076255,11159577.0721803,0.027591147089150933,0.3821656050955414,2494.118843069874,768.0058796597505,0.16772823779193205,5285.823979591837
250,7022.884288747346,3909.1600251756,0.5566317005795685,12978.099999999997,3763.6422505307855,5642.588026410875,0.1762208067940552,-0.041579403722050726,-0.012819761914259568,-0.022980371830367715,0.025058232452557457,689.2742975583864,30388534.520844996,29735415.351232976,0.025058232452557457,0.3821656050955414,5000.223654066438,113.59710702352731,0.17091295116772823,8470.623559539052
251,15814.087048832273,7924.000163942012,0.5010722490000493,25129.549999999996,7591.088110403397,11882.655040353593,0.1475583864118896,-0.12242264638864325,-0.03707882148459769,-0.10466288298740241,-0.04151719383799425,1208.5033722929936,146454976.88728124,142424607.07529196,0.04151719383799425,0.3821656050955414,7860.451660939289,1880.2977598293182,0.173036093418259,19123.068035943517
252,8778.645435244161,4800.340731306159,0.5468202089000108,16191.89999999999,4555.469214437368,6855.128193212989,0.1464968152866242,-0.018464954438446514,-0.05103939441095539,-0.08436352282193353,-0.0397758238916962,839.7056702760084,46151149.45156669,45843548.820133135,0.0397758238916962,0.3821656050955414,6149.466294387171,1745.8673422736956,0.173036093418259,10615.512195121952
253,4752.333333333333,2863.786564510437,0.6026064173194565,9752.549999999997,2600.005307855626,3856.7439380743604,0.12101910828025478,0.09323787165694061,-0.06706112484959849,-0.09998615246438794,-0.07125192110170024,510.7389061571126,14494972.425741065,14178121.447907737,0.07125192110170024,0.3821656050955414,3929.451030927835,876.4413745809206,0.173036093418259,5746.724005134788
254,2485.839702760085,1366.338171434719,0.5496485430528741,4326.199999999999,1416.196390658174,2053.4291671699275,0.24734607218683652,-0.12844605102706028,0.02565844526816505,-0.04560988735216053,0.06866943450273899,236.70015887473463,3816429.544784624,3714128.9830986373,0.06866943450273899,0.3821656050955414,1416.905698739977,327.95590909090924,0.173036093418259,3005.9833119383825
255,5185.998938428875,2731.5177928596318,0.5267100562038389,8847.3,2750.3630573248406,4096.968951566288,0.23991507430997877,-0.12378082003567376,-0.007624989848107142,-0.06812486002869712,-0.0057953213396986815,459.33540700636945,16046702.77948039,15704268.59046704,0.0057953213396986815,0.3821656050955414,2940.559564719358,662.8394087168545,0.173036093418259,6271.130937098845
256,8100.12101910828,4546.550602452691,0.5612941573546902,14720.84999999999,4322.107218683652,6510.659307420817,0.17091295116772823,-0.023986861322358773,0.0016221615147749171,-0.05947142167508026,-0.014033312424277966,777.7131021231422,40866995.709113434,40404618.812817164,0.014033312424277966,0.3821656050955414,5238.3078465063,1326.095595854922,0.1762208067940552,9832.87886597938
257,4440.657112526539,2399.667616960479,0.5403857031994049,7630.199999999997,2235.963906581741,3224.331869757762,0.11146496815286625,0.09829832102849106,-0.15275638515934373,-0.22264152722500927,-0.13064730462400392,403.0774045647558,12089727.904142173,11926464.842193507,0.13064730462400392,0.3821656050955414,2960.8682130584193,1142.6703473469788,0.16772823779193205,5335.585459183673
259,11520.032908704883,2786.99974852497,0.24192637038190254,8553.0,2262.1284501061573,3205.537557043916,0.12208067940552017,0.34078703057013826,0.41816107379542033,0.32366273387421846,0.44454626365717037,357.724116910828,67648448.76895788,65386943.86292413,0.44454626365717037,0.3821656050955414,901.4648339060714,-551.9204396881505,0.010615711252653927,11643.638412017168
260,5459.700636942675,2561.0718560059036,0.46908649866395724,7944.95,2565.107218683652,3982.3553840723134,0.1337579617834395,-0.20630206601825393,-0.06458803604502558,-0.10276502256978856,-0.021168723474054085,368.25761464968156,17801947.650737215,17508206.061507493,0.021168723474054085,0.3821656050955414,2208.699427262314,784.0485128197424,0.16772823779193205,6559.997448979592
261,10433.380042462844,6513.770087137065,0.6243202164593192,21660.649999999998,5606.587048832272,8372.740503641096,0.12845010615711253,0.17490838099684747,-0.10404130597894992,-0.0900654639790174,-0.0831614303039055,1246.4147055201697,70925003.23114783,69491196.98691638,0.0831614303039055,0.3821656050955414,9783.74447308133,2153.892246474792,0.173036093418259,12616.487804878048
