id,timestamp,target,Customers,Open,Promo,StateHoliday,SchoolHoliday,DayOfWeek,week_sin,week_cos,month_sin,month_cos,quarter,is_month_start,is_month_end,lag_1_known,lag_1,lag_2_known,lag_2,lag_4_known,lag_4,lag_8_known,lag_8,lag_12_known,lag_12,lag_16_known,lag_16,lag_24_known,lag_24,lag_52_known,lag_52
436,2013-04-26,5562.0,643.0,1.0,1.0,0,0.0,5.0,0.9027978,-0.4300652,0.8660254,-0.5,2,0,0,1,5175.0,1,5423.0,1,7615.0,1,3482.0,1,0.0,1,5290.0,1,5176.0,1,6533.0
436,2013-04-27,3247.0,381.0,1.0,0.0,0,0.0,6.0,0.9027978,-0.4300652,0.8660254,-0.5,2,0,0,1,5562.0,1,5175.0,1,6326.0,1,5163.0,1,4175.0,1,5459.0,1,4884.0,1,5548.0
436,2013-04-28,0.0,0.0,0.0,0.0,0,0.0,7.0,0.9027978,-0.4300652,0.8660254,-0.5,2,0,0,1,3247.0,1,5562.0,1,5423.0,1,3323.0,1,4167.0,1,5689.0,1,4889.0,1,6044.0
436,2013-04-29,8177.0,823.0,1.0,1.0,0,0.0,1.0,0.845596,-0.5338234,0.8660254,-0.5,2,0,0,1,0.0,1,3247.0,1,5175.0,1,0.0,1,3993.0,1,3507.0,1,5382.0,1,6107.0
436,2013-04-30,8374.0,859.0,1.0,1.0,0,0.0,2.0,0.845596,-0.5338234,0.8660254,-0.5,2,0,1,1,8177.0,1,0.0,1,5562.0,1,7615.0,1,3482.0,1,0.0,1,3437.0,1,3595.0
436,2013-05-01,0.0,0.0,0.0,1.0,1,0.0,3.0,0.845596,-0.5338234,0.5,-0.8660254,2,1,0,1,8374.0,1,8177.0,1,3247.0,1,6326.0,1,5163.0,1,4175.0,1,0.0,1,0.0
436,2013-05-02,7229.0,765.0,1.0,1.0,0,0.0,4.0,0.845596,-0.5338234,0.5,-0.8660254,2,0,0,1,0.0,1,8374.0,1,0.0,1,5423.0,1,3323.0,1,4167.0,1,8159.0,1,4221.0
436,2013-05-03,6558.0,739.0,1.0,1.0,0,0.0,5.0,0.845596,-0.5338234,0.5,-0.8660254,2,0,0,1,7229.0,1,0.0,1,8177.0,1,5175.0,1,0.0,1,3993.0,1,6026.0,1,3232.0
436,2013-05-04,3392.0,414.0,1.0,0.0,0,0.0,6.0,0.845596,-0.5338234,0.5,-0.8660254,2,0,0,1,6558.0,1,7229.0,1,8374.0,1,5562.0,1,7615.0,1,3482.0,1,5290.0,1,3846.0
436,2013-05-05,0.0,0.0,0.0,0.0,0,0.0,7.0,0.845596,-0.5338234,0.5,-0.8660254,2,0,0,1,3392.0,1,6558.0,1,0.0,1,3247.0,1,6326.0,1,5163.0,1,5459.0,1,3693.0
436,2013-05-06,5376.0,656.0,1.0,0.0,0,0.0,1.0,0.7765239,-0.63008785,0.5,-0.8660254,2,0,0,1,0.0,1,3392.0,1,7229.0,1,0.0,1,5423.0,1,3323.0,1,5689.0,1,4954.0
436,2013-05-07,4864.0,592.0,1.0,0.0,0,0.0,2.0,0.7765239,-0.63008785,0.5,-0.8660254,2,0,0,1,5376.0,1,0.0,1,6558.0,1,8177.0,1,5175.0,1,0.0,1,3507.0,1,3894.0
436,2013-05-08,5328.0,656.0,1.0,0.0,0,0.0,3.0,0.7765239,-0.63008785,0.5,-0.8660254,2,0,0,1,4864.0,1,5376.0,1,3392.0,1,8374.0,1,5562.0,1,7615.0,1,0.0,1,0.0
436,2013-05-09,0.0,0.0,0.0,0.0,1,0.0,4.0,0.7765239,-0.63008785,0.5,-0.8660254,2,0,0,1,5328.0,1,4864.0,1,0.0,1,0.0,1,3247.0,1,6326.0,1,4175.0,1,7815.0
436,2013-05-10,5867.0,707.0,1.0,0.0,0,1.0,5.0,0.7765239,-0.63008785,0.5,-0.8660254,2,0,0,1,0.0,1,5328.0,1,5376.0,1,7229.0,1,0.0,1,5423.0,1,4167.0,1,5931.0
436,2013-05-11,3750.0,463.0,1.0,0.0,0,0.0,6.0,0.7765239,-0.63008785,0.5,-0.8660254,2,0,0,1,5867.0,1,0.0,1,4864.0,1,6558.0,1,8177.0,1,5175.0,1,3993.0,1,6164.0
436,2013-05-12,0.0,0.0,0.0,0.0,0,0.0,7.0,0.7765239,-0.63008785,0.5,-0.8660254,2,0,0,1,3750.0,1,5867.0,1,5328.0,1,3392.0,1,8374.0,1,5562.0,1,3482.0,1,5270.0
436,2013-05-13,8065.0,837.0,1.0,1.0,0,0.0,1.0,0.696551,-0.71750724,0.5,-0.8660254,2,0,0,1,0.0,1,3750.0,1,0.0,1,0.0,1,0.0,1,3247.0,1,5163.0,1,5579.0
436,2013-05-14,6246.0,690.0,1.0,1.0,0,0.0,2.0,0.696551,-0.71750724,0.5,-0.8660254,2,0,0,1,8065.0,1,0.0,1,5867.0,1,5376.0,1,7229.0,1,0.0,1,3323.0,1,3626.0
436,2013-05-15,5489.0,643.0,1.0,1.0,0,0.0,3.0,0.696551,-0.71750724,0.5,-0.8660254,2,0,0,1,6246.0,1,8065.0,1,3750.0,1,4864.0,1,6558.0,1,8177.0,1,0.0,1,0.0
436,2013-05-16,6198.0,709.0,1.0,1.0,0,0.0,4.0,0.696551,-0.71750724,0.5,-0.8660254,2,0,0,1,5489.0,1,6246.0,1,0.0,1,5328.0,1,3392.0,1,8374.0,1,7615.0,1,8267.0
436,2013-05-17,6596.0,750.0,1.0,1.0,0,0.0,5.0,0.696551,-0.71750724,0.5,-0.8660254,2,0,0,1,6198.0,1,5489.0,1,8065.0,1,0.0,1,0.0,1,0.0,1,6326.0,1,6845.0
436,2013-05-18,3571.0,432.0,1.0,0.0,0,0.0,6.0,0.696551,-0.71750724,0.5,-0.8660254,2,0,0,1,6596.0,1,6198.0,1,6246.0,1,5867.0,1,5376.0,1,7229.0,1,5423.0,1,6870.0
436,2013-05-19,0.0,0.0,0.0,0.0,0,0.0,7.0,0.696551,-0.71750724,0.5,-0.8660254,2,0,0,1,3571.0,1,6596.0,1,5489.0,1,3750.0,1,4864.0,1,6558.0,1,5175.0,1,8337.0
436,2013-05-20,0.0,0.0,0.0,0.0,1,1.0,1.0,0.60680014,-0.79485446,0.5,-0.8660254,2,0,0,1,0.0,1,3571.0,1,6198.0,1,0.0,1,5328.0,1,3392.0,1,5562.0,1,0.0
436,2013-05-21,5095.0,650.0,1.0,0.0,0,1.0,2.0,0.60680014,-0.79485446,0.5,-0.8660254,2,0,0,1,0.0,1,0.0,1,6596.0,1,8065.0,1,0.0,1,0.0,1,3247.0,1,5396.0
436,2013-05-22,4109.0,500.0,1.0,0.0,0,1.0,3.0,0.60680014,-0.79485446,0.5,-0.8660254,2,0,0,1,5095.0,1,0.0,1,3571.0,1,6246.0,1,5867.0,1,5376.0,1,0.0,1,0.0
436,2013-05-23,4403.0,574.0,1.0,0.0,0,0.0,4.0,0.60680014,-0.79485446,0.5,-0.8660254,2,0,0,1,4109.0,1,5095.0,1,0.0,1,5489.0,1,3750.0,1,4864.0,1,8177.0,1,0.0
436,2013-05-24,4448.0,584.0,1.0,0.0,0,0.0,5.0,0.60680014,-0.79485446,0.5,-0.8660254,2,0,0,1,4403.0,1,4109.0,1,0.0,1,6198.0,1,0.0,1,5328.0,1,8374.0,1,5176.0
436,2013-05-25,3705.0,426.0,1.0,0.0,0,0.0,6.0,0.60680014,-0.79485446,0.5,-0.8660254,2,0,0,1,4448.0,1,4403.0,1,5095.0,1,6596.0,1,8065.0,1,0.0,1,0.0,1,4884.0
436,2013-05-26,0.0,0.0,0.0,0.0,0,0.0,7.0,0.60680014,-0.79485446,0.5,-0.8660254,2,0,0,1,3705.0,1,4448.0,1,4109.0,1,3571.0,1,6246.0,1,5867.0,1,7229.0,1,4889.0
436,2013-05-27,7827.0,830.0,1.0,1.0,0,0.0,1.0,0.5085311,-0.86104363,0.5,-0.8660254,2,0,0,1,0.0,1,3705.0,1,4403.0,1,0.0,1,5489.0,1,3750.0,1,6558.0,1,5382.0
436,2013-05-28,5714.0,652.0,1.0,1.0,0,0.0,2.0,0.5085311,-0.86104363,0.5,-0.8660254,2,0,0,1,7827.0,1,0.0,1,4448.0,1,0.0,1,6198.0,1,0.0,1,3392.0,1,3437.0
436,2013-05-29,5419.0,591.0,1.0,1.0,0,0.0,3.0,0.5085311,-0.86104363,0.5,-0.8660254,2,0,0,1,5714.0,1,7827.0,1,3705.0,1,5095.0,1,6596.0,1,8065.0,1,0.0,1,0.0
436,2013-05-30,5945.0,640.0,1.0,1.0,1,0.0,4.0,0.5085311,-0.86104363,0.5,-0.8660254,2,0,0,1,5419.0,1,5714.0,1,0.0,1,4109.0,1,3571.0,1,6246.0,1,5376.0,1,8159.0
436,2013-05-31,7700.0,787.0,1.0,1.0,0,0.0,5.0,0.5085311,-0.86104363,0.5,-0.8660254,2,0,1,1,5945.0,1,5419.0,1,7827.0,1,4403.0,1,0.0,1,5489.0,1,4864.0,1,6026.0
436,2013-06-01,3915.0,470.0,1.0,0.0,0,0.0,6.0,0.5085311,-0.86104363,1.2246469e-16,-1.0,2,1,0,1,7700.0,1,5945.0,1,5714.0,1,4448.0,1,0.0,1,6198.0,1,5328.0,1,5290.0
436,2013-06-02,0.0,0.0,0.0,0.0,0,0.0,7.0,0.5085311,-0.86104363,1.2246469e-16,-1.0,2,0,0,1,3915.0,1,7700.0,1,5419.0,1,3705.0,1,5095.0,1,6596.0,1,0.0,1,5459.0
436,2013-06-03,7814.0,817.0,1.0,1.0,0,0.0,1.0,0.40312344,-0.91514564,1.2246469e-16,-1.0,2,0,0,1,0.0,1,3915.0,1,5945.0,1,0.0,1,4109.0,1,3571.0,1,5867.0,1,5689.0
436,2013-06-04,6159.0,683.0,1.0,1.0,0,0.0,2.0,0.40312344,-0.91514564,1.2246469e-16,-1.0,2,0,0,1,7814.0,1,0.0,1,7700.0,1,7827.0,1,4403.0,1,0.0,1,3750.0,1,3507.0
436,2013-06-05,5501.0,627.0,1.0,1.0,0,0.0,3.0,0.40312344,-0.91514564,1.2246469e-16,-1.0,2,0,0,1,6159.0,1,7814.0,1,3915.0,1,5714.0,1,4448.0,1,0.0,1,0.0,1,0.0
436,2013-06-06,5157.0,640.0,1.0,1.0,0,0.0,4.0,0.40312344,-0.91514564,1.2246469e-16,-1.0,2,0,0,1,5501.0,1,6159.0,1,0.0,1,5419.0,1,3705.0,1,5095.0,1,8065.0,1,4175.0
436,2013-06-07,6070.0,705.0,1.0,1.0,0,0.0,5.0,0.40312344,-0.91514564,1.2246469e-16,-1.0,2,0,0,1,5157.0,1,5501.0,1,7814.0,1,5945.0,1,0.0,1,4109.0,1,6246.0,1,4167.0
436,2013-06-08,3814.0,440.0,1.0,0.0,0,0.0,6.0,0.40312344,-0.91514564,1.2246469e-16,-1.0,2,0,0,1,6070.0,1,5157.0,1,6159.0,1,7700.0,1,7827.0,1,4403.0,1,5489.0,1,3993.0
436,2013-06-09,0.0,0.0,0.0,0.0,0,0.0,7.0,0.40312344,-0.91514564,1.2246469e-16,-1.0,2,0,0,1,3814.0,1,6070.0,1,5501.0,1,3915.0,1,5714.0,1,4448.0,1,6198.0,1,3482.0
436,2013-06-10,5882.0,680.0,1.0,0.0,0,0.0,1.0,0.29205677,-0.956401,1.2246469e-16,-1.0,2,0,0,1,0.0,1,3814.0,1,5157.0,1,0.0,1,5419.0,1,3705.0,1,6596.0,1,5163.0
436,2013-06-11,4179.0,539.0,1.0,0.0,0,0.0,2.0,0.29205677,-0.956401,1.2246469e-16,-1.0,2,0,0,1,5882.0,1,0.0,1,6070.0,1,7814.0,1,5945.0,1,0.0,1,3571.0,1,3323.0
436,2013-06-12,4096.0,523.0,1.0,0.0,0,0.0,3.0,0.29205677,-0.956401,1.2246469e-16,-1.0,2,0,0,1,4179.0,1,5882.0,1,3814.0,1,6159.0,1,7700.0,1,7827.0,1,0.0,1,0.0
436,2013-06-13,4869.0,576.0,1.0,0.0,0,0.0,4.0,0.29205677,-0.956401,1.2246469e-16,-1.0,2,0,0,1,4096.0,1,4179.0,1,0.0,1,5501.0,1,3915.0,1,5714.0,1,0.0,1,7615.0
436,2013-06-14,5519.0,618.0,1.0,0.0,0,0.0,5.0,0.29205677,-0.956401,1.2246469e-16,-1.0,2,0,0,1,4869.0,1,4096.0,1,5882.0,1,5157.0,1,0.0,1,5419.0,1,5095.0,1,6326.0
436,2013-06-15,3827.0,454.0,1.0,0.0,0,0.0,6.0,0.29205677,-0.956401,1.2246469e-16,-1.0,2,0,0,1,5519.0,1,4869.0,1,4179.0,1,6070.0,1,7814.0,1,5945.0,1,4109.0,1,5423.0
436,2013-06-16,0.0,0.0,0.0,0.0,0,0.0,7.0,0.29205677,-0.956401,1.2246469e-16,-1.0,2,0,0,1,3827.0,1,5519.0,1,4096.0,1,3814.0,1,6159.0,1,7700.0,1,4403.0,1,5175.0
436,2013-06-17,7580.0,841.0,1.0,1.0,0,0.0,1.0,0.17689027,-0.9842306,1.2246469e-16,-1.0,2,0,0,1,0.0,1,3827.0,1,4869.0,1,0.0,1,5501.0,1,3915.0,1,4448.0,1,5562.0
436,2013-06-18,5992.0,671.0,1.0,1.0,0,0.0,2.0,0.17689027,-0.9842306,1.2246469e-16,-1.0,2,0,0,1,7580.0,1,0.0,1,5519.0,1,5882.0,1,5157.0,1,0.0,1,3705.0,1,3247.0
436,2013-06-19,5443.0,593.0,1.0,1.0,0,0.0,3.0,0.17689027,-0.9842306,1.2246469e-16,-1.0,2,0,0,1,5992.0,1,7580.0,1,3827.0,1,4179.0,1,6070.0,1,7814.0,1,0.0,1,0.0
436,2013-06-20,5302.0,611.0,1.0,1.0,0,0.0,4.0,0.17689027,-0.9842306,1.2246469e-16,-1.0,2,0,0,1,5443.0,1,5992.0,1,0.0,1,4096.0,1,3814.0,1,6159.0,1,7827.0,1,8177.0
436,2013-06-21,6581.0,743.0,1.0,1.0,0,0.0,5.0,0.17689027,-0.9842306,1.2246469e-16,-1.0,2,0,0,1,5302.0,1,5443.0,1,7580.0,1,4869.0,1,0.0,1,5501.0,1,5714.0,1,8374.0
436,2013-06-22,3955.0,477.0,1.0,0.0,0,0.0,6.0,0.17689027,-0.9842306,1.2246469e-16,-1.0,2,0,0,1,6581.0,1,5302.0,1,5992.0,1,5519.0,1,5882.0,1,5157.0,1,5419.0,1,0.0
436,2013-06-23,0.0,0.0,0.0,0.0,0,0.0,7.0,0.17689027,-0.9842306,1.2246469e-16,-1.0,2,0,0,1,3955.0,1,6581.0,1,5443.0,1,3827.0,1,4179.0,1,6070.0,1,5945.0,1,7229.0
436,2013-06-24,4984.0,635.0,1.0,0.0,0,0.0,1.0,0.059240628,-0.99824375,1.2246469e-16,-1.0,2,0,0,1,0.0,1,3955.0,1,5302.0,1,0.0,1,4096.0,1,3814.0,1,7700.0,1,6558.0
436,2013-06-25,4075.0,508.0,1.0,0.0,0,0.0,2.0,0.059240628,-0.99824375,1.2246469e-16,-1.0,2,0,0,1,4984.0,1,0.0,1,6581.0,1,7580.0,1,4869.0,1,0.0,1,3915.0,1,3392.0
436,2013-06-26,4192.0,547.0,1.0,0.0,0,0.0,3.0,0.059240628,-0.99824375,1.2246469e-16,-1.0,2,0,0,1,4075.0,1,4984.0,1,3955.0,1,5992.0,1,5519.0,1,5882.0,1,0.0,1,0.0
436,2013-06-27,4131.0,516.0,1.0,0.0,0,0.0,4.0,0.059240628,-0.99824375,1.2246469e-16,-1.0,2,0,0,1,4192.0,1,4075.0,1,0.0,1,5443.0,1,3827.0,1,4179.0,1,7814.0,1,5376.0
436,2013-06-28,5801.0,673.0,1.0,0.0,0,0.0,5.0,0.059240628,-0.99824375,1.2246469e-16,-1.0,2,0,0,1,4131.0,1,4192.0,1,4984.0,1,5302.0,1,0.0,1,4096.0,1,6159.0,1,4864.0
436,2013-06-29,3976.0,446.0,1.0,0.0,0,0.0,6.0,0.059240628,-0.99824375,1.2246469e-16,-1.0,2,0,0,1,5801.0,1,4131.0,1,4075.0,1,6581.0,1,7580.0,1,4869.0,1,5501.0,1,5328.0
436,2013-06-30,0.0,0.0,0.0,0.0,0,0.0,7.0,0.059240628,-0.99824375,1.2246469e-16,-1.0,2,0,1,1,3976.0,1,5801.0,1,4192.0,1,3955.0,1,5992.0,1,5519.0,1,5157.0,1,0.0
436,2013-07-01,8737.0,871.0,1.0,1.0,0,0.0,1.0,-0.059240628,-0.99824375,-0.5,-0.8660254,3,1,0,1,0.0,1,3976.0,1,4131.0,1,0.0,1,5443.0,1,3827.0,1,6070.0,1,5867.0
436,2013-07-02,6929.0,768.0,1.0,1.0,0,0.0,2.0,-0.059240628,-0.99824375,-0.5,-0.8660254,3,0,0,1,8737.0,1,0.0,1,5801.0,1,4984.0,1,5302.0,1,0.0,1,3814.0,1,3750.0
436,2013-07-03,6360.0,711.0,1.0,1.0,0,0.0,3.0,-0.059240628,-0.99824375,-0.5,-0.8660254,3,0,0,1,6929.0,1,8737.0,1,3976.0,1,4075.0,1,6581.0,1,7580.0,1,0.0,1,0.0
436,2013-07-04,5928.0,672.0,1.0,1.0,0,0.0,4.0,-0.059240628,-0.99824375,-0.5,-0.8660254,3,0,0,1,6360.0,1,6929.0,1,0.0,1,4192.0,1,3955.0,1,5992.0,1,5882.0,1,8065.0
436,2013-07-05,7057.0,751.0,1.0,1.0,0,0.0,5.0,-0.059240628,-0.99824375,-0.5,-0.8660254,3,0,0,1,5928.0,1,6360.0,1,8737.0,1,4131.0,1,0.0,1,5443.0,1,4179.0,1,6246.0
436,2013-07-06,3916.0,459.0,1.0,0.0,0,0.0,6.0,-0.059240628,-0.99824375,-0.5,-0.8660254,3,0,0,1,7057.0,1,5928.0,1,6929.0,1,5801.0,1,4984.0,1,5302.0,1,4096.0,1,5489.0
436,2013-07-07,0.0,0.0,0.0,0.0,0,0.0,7.0,-0.059240628,-0.99824375,-0.5,-0.8660254,3,0,0,1,3916.0,1,7057.0,1,6360.0,1,3976.0,1,4075.0,1,6581.0,1,4869.0,1,6198.0
436,2013-07-08,4917.0,620.0,1.0,0.0,0,0.0,1.0,-0.17689027,-0.9842306,-0.5,-0.8660254,3,0,0,1,0.0,1,3916.0,1,5928.0,1,0.0,1,4192.0,1,3955.0,1,5519.0,1,6596.0
436,2013-07-09,4609.0,594.0,1.0,0.0,0,0.0,2.0,-0.17689027,-0.9842306,-0.5,-0.8660254,3,0,0,1,4917.0,1,0.0,1,7057.0,1,8737.0,1,4131.0,1,0.0,1,3827.0,1,3571.0
436,2013-07-10,4371.0,550.0,1.0,0.0,0,0.0,3.0,-0.17689027,-0.9842306,-0.5,-0.8660254,3,0,0,1,4609.0,1,4917.0,1,3916.0,1,6929.0,1,5801.0,1,4984.0,1,0.0,1,0.0
436,2013-07-11,4971.0,608.0,1.0,0.0,0,0.0,4.0,-0.17689027,-0.9842306,-0.5,-0.8660254,3,0,0,1,4371.0,1,4609.0,1,0.0,1,6360.0,1,3976.0,1,4075.0,1,7580.0,1,0.0
436,2013-07-12,5012.0,601.0,1.0,0.0,0,0.0,5.0,-0.17689027,-0.9842306,-0.5,-0.8660254,3,0,0,1,4971.0,1,4371.0,1,4917.0,1,5928.0,1,0.0,1,4192.0,1,5992.0,1,5095.0
436,2013-07-13,3367.0,408.0,1.0,0.0,0,0.0,6.0,-0.17689027,-0.9842306,-0.5,-0.8660254,3,0,0,1,5012.0,1,4971.0,1,4609.0,1,7057.0,1,8737.0,1,4131.0,1,5443.0,1,4109.0
436,2013-07-14,0.0,0.0,0.0,0.0,0,0.0,7.0,-0.17689027,-0.9842306,-0.5,-0.8660254,3,0,0,1,3367.0,1,5012.0,1,4371.0,1,3916.0,1,6929.0,1,5801.0,1,5302.0,1,4403.0
436,2013-07-15,9297.0,898.0,1.0,1.0,0,1.0,1.0,-0.29205677,-0.956401,-0.5,-0.8660254,3,0,0,1,0.0,1,3367.0,1,4971.0,1,0.0,1,6360.0,1,3976.0,1,6581.0,1,4448.0
436,2013-07-16,6694.0,753.0,1.0,1.0,0,1.0,2.0,-0.29205677,-0.956401,-0.5,-0.8660254,3,0,0,1,9297.0,1,0.0,1,5012.0,1,4917.0,1,5928.0,1,0.0,1,3955.0,1,3705.0
436,2013-07-17,5663.0,633.0,1.0,1.0,0,1.0,3.0,-0.29205677,-0.956401,-0.5,-0.8660254,3,0,0,1,6694.0,1,9297.0,1,3367.0,1,4609.0,1,7057.0,1,8737.0,1,0.0,1,0.0
436,2013-07-18,6182.0,675.0,1.0,1.0,0,1.0,4.0,-0.29205677,-0.956401,-0.5,-0.8660254,3,0,0,1,5663.0,1,6694.0,1,0.0,1,4371.0,1,3916.0,1,6929.0,1,4984.0,1,7827.0
436,2013-07-19,6127.0,699.0,1.0,1.0,0,1.0,5.0,-0.29205677,-0.956401,-0.5,-0.8660254,3,0,0,1,6182.0,1,5663.0,1,9297.0,1,4971.0,1,0.0,1,6360.0,1,4075.0,1,5714.0
436,2013-07-20,3229.0,431.0,1.0,0.0,0,0.0,6.0,-0.29205677,-0.956401,-0.5,-0.8660254,3,0,0,1,6127.0,1,6182.0,1,6694.0,1,5012.0,1,4917.0,1,5928.0,1,4192.0,1,5419.0
436,2013-07-21,0.0,0.0,0.0,0.0,0,0.0,7.0,-0.29205677,-0.956401,-0.5,-0.8660254,3,0,0,1,3229.0,1,6127.0,1,5663.0,1,3367.0,1,4609.0,1,7057.0,1,4131.0,1,5945.0
436,2013-07-22,4631.0,573.0,1.0,0.0,0,1.0,1.0,-0.40312344,-0.91514564,-0.5,-0.8660254,3,0,0,1,0.0,1,3229.0,1,6182.0,1,0.0,1,4371.0,1,3916.0,1,5801.0,1,7700.0
436,2013-07-23,4111.0,526.0,1.0,0.0,0,1.0,2.0,-0.40312344,-0.91514564,-0.5,-0.8660254,3,0,0,1,4631.0,1,0.0,1,6127.0,1,9297.0,1,4971.0,1,0.0,1,3976.0,1,3915.0
436,2013-07-24,4205.0,519.0,1.0,0.0,0,1.0,3.0,-0.40312344,-0.91514564,-0.5,-0.8660254,3,0,0,1,4111.0,1,4631.0,1,3229.0,1,6694.0,1,5012.0,1,4917.0,1,0.0,1,0.0
436,2013-07-25,4108.0,491.0,1.0,0.0,0,1.0,4.0,-0.40312344,-0.91514564,-0.5,-0.8660254,3,0,0,1,4205.0,1,4111.0,1,0.0,1,5663.0,1,3367.0,1,4609.0,1,8737.0,1,7814.0
436,2013-07-26,4796.0,571.0,1.0,0.0,0,1.0,5.0,-0.40312344,-0.91514564,-0.5,-0.8660254,3,0,0,1,4108.0,1,4205.0,1,4631.0,1,6182.0,1,0.0,1,4371.0,1,6929.0,1,6159.0
436,2013-07-27,3028.0,371.0,1.0,0.0,0,0.0,6.0,-0.40312344,-0.91514564,-0.5,-0.8660254,3,0,0,1,4796.0,1,4108.0,1,4111.0,1,6127.0,1,9297.0,1,4971.0,1,6360.0,1,5501.0
436,2013-07-28,0.0,0.0,0.0,0.0,0,0.0,7.0,-0.40312344,-0.91514564,-0.5,-0.8660254,3,0,0,1,3028.0,1,4796.0,1,4205.0,1,3229.0,1,6694.0,1,5012.0,1,5928.0,1,5157.0
436,2013-07-29,7673.0,836.0,1.0,1.0,0,1.0,1.0,-0.5085311,-0.86104363,-0.5,-0.8660254,3,0,0,1,0.0,1,3028.0,1,4108.0,1,0.0,1,5663.0,1,3367.0,1,7057.0,1,6070.0
436,2013-07-30,6611.0,715.0,1.0,1.0,0,1.0,2.0,-0.5085311,-0.86104363,-0.5,-0.8660254,3,0,0,1,7673.0,1,0.0,1,4796.0,1,4631.0,1,6182.0,1,0.0,1,3916.0,1,3814.0
436,2013-07-31,7077.0,731.0,1.0,1.0,0,1.0,3.0,-0.5085311,-0.86104363,-0.5,-0.8660254,3,0,1,1,6611.0,1,7673.0,1,3028.0,1,4111.0,1,6127.0,1,9297.0,1,0.0,1,0.0
436,2013-08-01,6901.0,717.0,1.0,1.0,0,1.0,4.0,-0.5085311,-0.86104363,-0.8660254,-0.5,3,1,0,1,7077.0,1,6611.0,1,0.0,1,4205.0,1,3229.0,1,6694.0,1,4917.0,1,5882.0
436,2013-08-02,5721.0,641.0,1.0,1.0,0,1.0,5.0,-0.5085311,-0.86104363,-0.8660254,-0.5,3,0,0,1,6901.0,1,7077.0,1,7673.0,1,4108.0,1,0.0,1,5663.0,1,4609.0,1,4179.0
436,2013-08-03,3675.0,415.0,1.0,0.0,0,0.0,6.0,-0.5085311,-0.86104363,-0.8660254,-0.5,3,0,0,1,5721.0,1,6901.0,1,6611.0,1,4796.0,1,4631.0,1,6182.0,1,4371.0,1,4096.0
436,2013-08-04,0.0,0.0,0.0,0.0,0,0.0,7.0,-0.5085311,-0.86104363,-0.8660254,-0.5,3,0,0,1,3675.0,1,5721.0,1,7077.0,1,3028.0,1,4111.0,1,6127.0,1,4971.0,1,4869.0
436,2013-08-05,4850.0,633.0,1.0,0.0,0,1.0,1.0,-0.60680014,-0.79485446,-0.8660254,-0.5,3,0,0,1,0.0,1,3675.0,1,6901.0,1,0.0,1,4205.0,1,3229.0,1,5012.0,1,5519.0
436,2013-08-06,3421.0,448.0,1.0,0.0,0,1.0,2.0,-0.60680014,-0.79485446,-0.8660254,-0.5,3,0,0,1,4850.0,1,0.0,1,5721.0,1,7673.0,1,4108.0,1,0.0,1,3367.0,1,3827.0
436,2013-08-07,4414.0,572.0,1.0,0.0,0,1.0,3.0,-0.60680014,-0.79485446,-0.8660254,-0.5,3,0,0,1,3421.0,1,4850.0,1,3675.0,1,6611.0,1,4796.0,1,4631.0,1,0.0,1,0.0
436,2013-08-08,3921.0,558.0,1.0,0.0,0,1.0,4.0,-0.60680014,-0.79485446,-0.8660254,-0.5,3,0,0,1,4414.0,1,3421.0,1,0.0,1,7077.0,1,3028.0,1,4111.0,1,9297.0,1,7580.0
436,2013-08-09,4060.0,555.0,1.0,0.0,0,1.0,5.0,-0.60680014,-0.79485446,-0.8660254,-0.5,3,0,0,1,3921.0,1,4414.0,1,4850.0,1,6901.0,1,0.0,1,4205.0,1,6694.0,1,5992.0
436,2013-08-10,3483.0,429.0,1.0,0.0,0,0.0,6.0,-0.60680014,-0.79485446,-0.8660254,-0.5,3,0,0,1,4060.0,1,3921.0,1,3421.0,1,5721.0,1,7673.0,1,4108.0,1,5663.0,1,5443.0
436,2013-08-11,0.0,0.0,0.0,0.0,0,0.0,7.0,-0.60680014,-0.79485446,-0.8660254,-0.5,3,0,0,1,3483.0,1,4060.0,1,4414.0,1,3675.0,1,6611.0,1,4796.0,1,6182.0,1,5302.0
436,2013-08-12,7541.0,788.0,1.0,1.0,0,1.0,1.0,-0.696551,-0.71750724,-0.8660254,-0.5,3,0,0,1,0.0,1,3483.0,1,3921.0,1,0.0,1,7077.0,1,3028.0,1,6127.0,1,6581.0
436,2013-08-13,6141.0,718.0,1.0,1.0,0,1.0,2.0,-0.696551,-0.71750724,-0.8660254,-0.5,3,0,0,1,7541.0,1,0.0,1,4060.0,1,4850.0,1,6901.0,1,0.0,1,3229.0,1,3955.0
436,2013-08-14,6005.0,663.0,1.0,1.0,0,1.0,3.0,-0.696551,-0.71750724,-0.8660254,-0.5,3,0,0,1,6141.0,1,7541.0,1,3483.0,1,3421.0,1,5721.0,1,7673.0,1,0.0,1,0.0
436,2013-08-15,5474.0,616.0,1.0,1.0,0,1.0,4.0,-0.696551,-0.71750724,-0.8660254,-0.5,3,0,0,1,6005.0,1,6141.0,1,0.0,1,4414.0,1,3675.0,1,6611.0,1,4631.0,1,4984.0
436,2013-08-16,5383.0,620.0,1.0,1.0,0,1.0,5.0,-0.696551,-0.71750724,-0.8660254,-0.5,3,0,0,1,5474.0,1,6005.0,1,7541.0,1,3921.0,1,0.0,1,7077.0,1,4111.0,1,4075.0
