shop_id,mean_target,std_target,cv_target,iqr_target,mean_abs_chg,std_chg,spike_rate,corr_lag1,corr_lag4,corr_lag12,corr_lag52,ema_gap,weekly_strength,monthly_strength,yearly_strength,promo_rate,promo_lift,holiday_lift,closed_rate,mean_target_open,cluster
278,5944.223991507431,3136.4477588226096,0.5276462937426375,10467.35,2958.341825902336,4356.951336656684,0.1199575371549893,0.0358382959398491,-0.1068691550499053,-0.1602279446937364,-0.0880188412999398,510.5920864118896,21196008.59735285,20986431.256089523,0.0880188412999398,0.3821656050955414,3779.767640320733,1185.4609267693197,0.167728237791932,7142.167091836735,0
280,5169.680467091295,2668.767814962795,0.5162345780237622,8440.849999999999,2733.505307855626,4018.25289117303,0.1549893842887473,-0.132080231284226,-0.028059830717089,-0.0998390131438923,-0.0306431724102687,422.6094544585987,15734574.42250123,15490315.557979127,0.0306431724102687,0.3821656050955414,2645.620990836197,668.0414231257946,0.1751592356687898,6267.489060489061,0
281,4877.626326963907,2477.991238176474,0.508032200820696,7968.349999999997,2444.027600849257,3671.32539149992,0.1942675159235669,-0.0963600588347004,-0.0218445906791307,-0.1000984566906647,-0.0062348586788001,401.2968400212314,14005213.620551938,13669061.066229798,0.0062348586788001,0.3821656050955414,2513.913144329897,641.8648642135959,0.167728237791932,5860.617346938776,2
282,3669.140127388535,1901.6646154830291,0.5182861784889718,6151.799999999998,1791.6019108280254,2622.023693406596,0.1114649681528662,0.0511564637314938,-0.1688338715541202,-0.161102453476017,-0.1121086944044081,318.2520659235669,8296718.52172848,8103239.837429138,0.1121086944044081,0.3821656050955414,2451.378550973654,593.3640415824166,0.167728237791932,4408.584183673469,0
285,4273.881104033971,2203.0972885435976,0.5154793112865703,7028.849999999999,2395.1390658174096,3498.602766111809,0.2430997876857749,-0.2597609792086282,0.0473414878354871,-0.0323709829224003,0.0900596036447972,332.5774612101911,11000591.873163268,10699976.40974677,0.0900596036447972,0.3821656050955414,1829.1345360824744,-96.90011552536362,0.1709129511677282,5154.924455825864,2
286,4075.129511677282,2648.476896361903,0.6499123250249548,8570.199999999999,2290.2526539278133,3352.062388798965,0.138004246284501,0.1999379378183269,-0.1097711837649607,-0.1686200307550396,-0.0992054246215969,505.8029721868365,11277101.567909796,11068946.080554204,0.0992054246215969,0.3821656050955414,3960.27273768614,1024.1170098512653,0.173036093418259,4927.820282413351,3
289,5240.848195329088,2736.511082892357,0.5221504192411307,9022.9,2747.268577494692,4120.368294420655,0.1698513800424628,-0.1319061181711345,0.0003257175239086,-0.0691257290377599,0.0077693455570286,451.5741220806794,16173377.663539505,15882938.640597235,0.0077693455570286,0.3821656050955414,3032.341924398625,53.98430376944725,0.1709129511677282,6321.227912932139,4
290,5800.455414012738,3325.4294188883114,0.5733048840064239,10962.2,3149.4787685774945,4499.30679392039,0.1199575371549893,0.0858298096237431,-0.0936511060551279,-0.1928360717958301,-0.0785366741893399,580.7909628450107,21084418.44838432,20695463.72273509,0.0785366741893399,0.3821656050955414,4513.871620847651,1220.455455653764,0.173036093418259,7014.1578947368425,0
291,6643.281316348195,3862.815447597908,0.5814619708351944,12654.6,3530.864118895966,5180.848775497597,0.1188959660297239,0.1015775387397581,-0.0908586879513538,-0.1701713381376361,-0.0833175669416048,670.0091089171974,27265965.582658906,26568609.46136181,0.0833175669416048,0.3821656050955414,5149.621248568155,1089.5350498338876,0.1719745222929936,8023.039743589744,0
292,4695.2791932059445,2863.1692107535687,0.6097974353232857,8482.649999999998,2400.696390658174,3574.606893066354,0.1125265392781316,0.2206499799096732,-0.0822545951702029,-0.1657743656384786,-0.10685720854941,465.7814663455095,13970108.004007772,13580098.62032576,0.10685720854941,0.3821656050955414,3440.900887743413,523.8874373294648,0.1868365180467091,5774.090078328982,0
293,5201.5180467091295,2792.9132336513408,0.5369419481071309,9483.1,2589.2972399150744,3909.2637870678,0.1295116772823779,0.0218198754079646,-0.0760245175260963,-0.115994632036222,-0.0517167624103385,476.3937040339702,16546750.285655295,16177422.018470176,0.0517167624103385,0.3821656050955414,3622.952605956472,969.4617737922526,0.1687898089171974,6257.765006385696,0
294,4784.064755838641,2662.6612411798656,0.5565688126135189,8497.8,2424.132696390658,3486.3608864513058,0.1125265392781316,0.1437403399167651,-0.1255045528869033,-0.1994714723804398,-0.0956728985522096,457.6488975583864,14184634.268180093,14041016.333669314,0.0956728985522096,0.3821656050955414,3504.6099656357387,-67.75488561605471,0.1709129511677282,5770.280409731114,0
295,4359.63906581741,2341.5192002241765,0.5370901499727854,7532.7,2243.2611464968154,3369.9412263831414,0.1698513800424628,-0.0348939119478204,-0.0386728665646065,-0.0303884703591489,-0.0024660027745739,382.8613368365181,11382893.235173767,11234784.596879149,0.0024660027745739,0.3821656050955414,2643.3051260022908,703.968602697053,0.1751592356687898,5285.4311454311455,2
296,5773.315286624204,3135.875621964174,0.5431672212127927,10177.95,2911.5350318471337,4241.426852592804,0.1199575371549893,0.086533414490017,-0.1016169793510121,-0.1740881996204118,-0.077180064655415,531.9999052016985,20198133.290472034,19763073.96843344,0.077180064655415,0.3821656050955414,4080.35220504009,32.98078266704488,0.1709129511677282,6963.460947503201,0
297,5767.345010615712,3193.737608122192,0.5537621906943055,10650.849999999997,3007.539278131635,4444.2655122629285,0.1231422505307855,0.0330850545933808,-0.0801987801021335,-0.1207173091733903,-0.0693286668307426,539.6913703821656,20226003.244456112,19806205.701644126,0.0693286668307426,0.3821656050955414,4190.833533791524,786.4931507972287,0.1751592356687898,6992.070785070785,0
299,5838.152866242038,2598.5396356475107,0.4450961964747369,10055.6,2301.8014861995757,3421.3606005736046,0.1592356687898089,0.1344440930362067,0.3644784481760585,0.2820569215513738,0.2646170963946788,293.73708439490446,18542999.22984149,19081038.347198885,0.2646170963946788,0.3821656050955414,1415.715435280641,2070.4046844502277,0.0636942675159235,6235.306122448979,5
300,5875.456475583864,3006.6150532346846,0.5117245043372026,9713.299999999996,2982.5042462845013,4471.950141408864,0.1932059447983015,-0.1058873990652841,0.0309068021625323,-0.108793994679963,0.0745008064863522,466.27980573248414,20729355.123854887,20351245.55792738,0.0745008064863522,0.3821656050955414,2966.282416953036,53.825314581790735,0.1698513800424628,7077.595907928388,4
301,4609.488322717622,2329.1428874573007,0.5052931527069823,7363.049999999998,2236.4426751592355,3254.390659211403,0.1242038216560509,0.0254570494307101,-0.0787828372161458,-0.1678692762425284,-0.0520392396265331,370.3579355626327,12729583.86079212,12416747.612896876,0.0520392396265331,0.3821656050955414,2671.541151202749,667.2044627581381,0.167728237791932,5538.441326530612,0
302,3102.67940552017,1711.95372018142,0.5517662303697284,5572.65,1729.3768577494693,2524.8872241927606,0.2388535031847133,-0.0869955341056082,0.0339194318769987,-0.048626951010584,0.0437845764357363,298.2129787685775,5901153.723185585,5750474.537193732,0.0437845764357363,0.3821656050955414,1847.3235681557844,45.9662970316208,0.1709129511677282,3742.2842509603074,2
303,5031.980891719745,2996.0928616017864,0.5954102222320685,9020.149999999998,2553.555201698514,3811.254873304372,0.1242038216560509,0.1911612940717417,-0.0797724971119168,-0.1435977428226312,-0.0857995181937984,502.02869384490447,15376059.534525076,15525455.742891911,0.0857995181937984,0.3821656050955414,3502.560652920962,1094.7645534897893,0.1857749469214437,6180.086049543676,3
304,5882.249469214437,3111.151917770338,0.5289051294957949,10350.799999999996,2913.380042462845,4316.420975668007,0.1210191082802547,0.0376602293622533,-0.0899037788866468,-0.158305162055919,-0.0724506492989761,518.1012578556263,20998354.637057643,20581143.052596524,0.0724506492989761,0.3821656050955414,3840.49421534937,123.66058734831677,0.167728237791932,7067.702806122449,0
305,4433.411889596603,2522.0638783270747,0.568876508784678,8407.399999999996,2418.424628450106,3671.65596642239,0.208067940552017,-0.0589015413986229,0.0998369020999356,0.0790369653482466,0.1241372455780419,393.77232271762216,12057021.650218695,11698737.13113102,0.1241372455780419,0.3821656050955414,2543.9022909507444,-93.01918274452328,0.1709129511677282,5347.341869398208,2
307,2244.503184713376,1384.630749294583,0.6168985449020437,4373.849999999999,1245.6072186836518,1740.9126902503126,0.1348195329087048,0.210368406785232,-0.1046378315768511,-0.225655293264392,-0.0976782297112929,261.8813879511677,3204003.5857651546,3124140.331484448,0.0976782297112929,0.3821656050955414,2031.7106242840775,641.5059532547807,0.1698513800424628,2703.7365728900254,3
308,7625.508492569003,4358.174769487145,0.5715257904653342,14120.149999999998,3912.146496815287,5942.21264623322,0.1348195329087048,0.0716009974512127,-0.0184977118885983,-0.1201382823155286,-0.0635918342532878,745.0068552324841,35487178.03661655,35535598.28933666,0.0635918342532878,0.3821656050955414,5216.275286368842,1004.1843188052416,0.1847133757961783,9353.162760416666,1
309,5765.029723991507,3212.6101618855823,0.5572582129037184,10666.95,2955.682590233546,4442.505039593855,0.1358811040339702,0.0450853831641904,-0.09963238444985,-0.0726233415918807,-0.0642217352743453,580.0854236730361,20513777.792352915,20256541.698037043,0.0642217352743453,0.3821656050955414,4423.287514318442,990.283937823835,0.173036093418259,6971.319640564827,0
310,7842.906581740976,3534.791890420956,0.4506992214084998,12851.999999999996,3341.330148619957,4893.123729563422,0.1369426751592356,0.0435592480130067,-0.0076028177938336,-0.0909113790057177,-0.0057914771470233,603.9621411889598,34572470.511110626,34135220.73622581,0.0057914771470233,0.3821656050955414,4415.385051546392,1128.7917781151357,0.0477707006369426,8236.363433667782,4
311,5503.967091295117,2829.716403175682,0.5141230599174439,9263.949999999995,2639.668789808917,3988.5581842198712,0.1252653927813163,0.0079025234025032,-0.1005341541221509,-0.1296921503005657,-0.0579204587183407,457.4058959660297,18357709.470411543,17948029.104914304,0.0579204587183407,0.3821656050955414,3405.375171821306,-182.79094751551293,0.1709129511677282,6638.587708066581,0
312,4616.487261146497,2545.728193133072,0.5514426984359103,8482.249999999998,2430.187898089172,3583.7241869322334,0.1273885350318471,0.0104840957906084,-0.0365160177191063,-0.1161736719924357,-0.0227122164405632,446.22857898089165,12813814.996300302,12577631.504177606,0.0227122164405632,0.3821656050955414,3365.894702176404,140.8856091368807,0.1709129511677282,5568.157490396927,0
313,5873.712314225053,3347.704565941547,0.5699469749759576,11150.85,3253.5626326963907,4605.702556606954,0.1242038216560509,0.0540950103452016,-0.0432749991580296,-0.1794420982372825,-0.023959286729708,587.0169296178343,21253765.50555243,20839668.875672,0.023959286729708,0.3821656050955414,4531.785967926689,1280.2905852810509,0.1698513800424628,7075.494884910486,0
314,4248.704883227177,2353.632350923356,0.5539646586565574,7738.149999999999,2264.2611464968154,3257.4689616549394,0.1199575371549893,0.0433555028538057,-0.1062141775837188,-0.1595155406201359,-0.0885359144931867,404.4401242038217,11165691.246998424,10984405.682318673,0.0885359144931867,0.3821656050955414,3108.164977090493,884.1777506857661,0.173036093418259,5137.715019255455,0
315,3539.1613588110404,1915.81525931802,0.5413189918586553,6225.7,1832.412951167728,2601.191627692033,0.1157112526539278,0.078927378382646,-0.1175226039404765,-0.213447973623907,-0.0969828989535286,312.4895787685775,7518648.3368320735,7457062.63769934,0.0969828989535286,0.3821656050955414,2234.538516609393,993.4468782380304,0.167728237791932,4252.410714285715,0
316,8150.246284501061,4372.13402503895,0.5364419517992712,14766.949999999984,4251.781316348195,6390.436289987246,0.1454352441613588,-0.0666241388622897,-0.0125259311499127,-0.0909061324580496,-0.0014477740396952,756.5927752653928,39971977.0121729,39213289.69369015,0.0014477740396952,0.3821656050955414,5466.281128293242,1100.9221731179514,0.173036093418259,9855.62516046213,0
318,6233.14118895966,3479.5705034748694,0.5582370746036941,11161.149999999994,3304.6581740976644,4735.477714815173,0.1220806794055201,0.0753681028847743,-0.0558519613468953,-0.1517387523786012,-0.0522206534141477,590.7474942675159,23553190.553175613,22845468.851741374,0.0522206534141477,0.3821656050955414,4355.7616552119125,900.488523104802,0.1719745222929936,7527.716666666666,0
319,6480.963906581741,3344.330177574314,0.516023576934591,10762.1,3281.105095541401,4652.062328838925,0.1220806794055201,0.032861808747362,-0.0572372617429445,-0.1954587741352919,-0.0492806955114781,527.9173809978769,25074251.03348936,24518976.74874648,0.0492806955114781,0.3821656050955414,3710.766008018328,1265.017229330827,0.167728237791932,7787.076530612245,0
320,12346.303609341823,6358.507054233169,0.515013015628985,21240.749999999996,5999.278131634819,9117.65887333151,0.1231422505307855,-0.0269125002548031,-0.0512557949425033,-0.1183714215862168,-0.0450648662720528,984.9177268577496,89344816.36121875,87177734.69700955,0.0450648662720528,0.3821656050955414,7042.743499427263,1851.1822453553104,0.167728237791932,14834.461734693878,1
321,4933.63906581741,2611.02385349707,0.5292287940271618,8366.549999999997,2553.1496815286623,3825.387445444244,0.2208067940552017,-0.0717883723492665,-0.0186934331798378,-0.0869607318478109,-0.0131573645941563,451.561360403397,14567605.988252832,14249492.48428624,0.0131573645941563,0.3821656050955414,2805.381099656357,439.44172455451553,0.1719745222929936,5958.317948717949,4
322,4168.319532908705,2649.4263030318907,0.6356101737112937,8456.299999999997,2302.727176220807,3291.677440234232,0.1188959660297239,0.2287882357349191,-0.1645075285943555,-0.2188564106883859,-0.1332660093855093,501.168612314225,11332901.153961511,11167438.52948138,0.1332660093855093,0.3821656050955414,3852.371620847652,1203.8722735174815,0.1698513800424628,5021.1726342711,3
323,6090.886411889596,3131.092324131967,0.5140618477970492,10090.449999999992,3104.668789808917,4728.070868639494,0.1634819532908704,-0.1393550786867305,-0.0099449566778926,-0.0877025232501423,-0.0001664723131988,488.2754613588111,21999604.41335616,21472665.09216014,0.0001664723131988,0.3821656050955414,3132.954295532646,946.9085353535356,0.173036093418259,7365.359435173299,0
324,4709.797239915074,3050.9890147965057,0.6477962550684504,9620.249999999998,2586.0891719745223,3739.999638352605,0.1178343949044586,0.2492191449317874,-0.2095481612090842,-0.2061752726563972,-0.1786179430425203,573.9890405520171,15201294.398467386,14813244.135868164,0.1786179430425203,0.3821656050955414,4365.863344788088,1588.9444905869325,0.1719745222929936,5687.985897435898,0
325,5362.567940552017,2916.835438027168,0.5439251250181806,9268.999999999998,2925.319532908705,3934.031605139593,0.1263269639065817,0.0915038711577559,-0.1980278794141908,-0.1191248780462509,-0.1800009640740794,509.93785806794057,17870789.292097796,17512201.82878834,0.1800009640740794,0.3821656050955414,3704.5999713631154,883.239484913136,0.173036093418259,6484.645699614891,3
326,4142.182590233546,2212.5663497065702,0.5341547121532529,7118.999999999998,2278.635881104034,3350.889609008861,0.2250530785562632,-0.146957290280295,0.0230901184620456,-0.0437479398303689,0.0418453534729745,352.98331178343943,10228483.073564293,9924232.963089686,0.0418453534729745,0.3821656050955414,2107.7172107674683,544.4776767676767,0.173036093418259,5008.903722721438,2
327,6382.773885350319,3445.1727146594226,0.539761046843127,11624.19999999999,3238.56050955414,4926.2911231132975,0.1305732484076433,-0.0217810074816965,-0.0561287031157182,-0.0704984688906639,-0.0280497463793335,554.2640125265393,24697231.572674155,23980026.24957272,0.0280497463793335,0.3821656050955414,3908.897164948455,1671.0154115909927,0.1740976645435244,7728.242930591259,0
328,3665.128450106157,2001.0182433077712,0.5459612862146351,6369.499999999999,1915.291932059448,2723.2952689411045,0.1167728237791932,0.0749547811309416,-0.1496194644103275,-0.2085598180098964,-0.1199725807875227,340.99290515923565,8306337.571970684,8170179.456799908,0.1199725807875227,0.3821656050955414,2517.443556701031,882.0459311185609,0.173036093418259,4432.029525032092,0
329,5716.566878980892,3206.3101581526257,0.560880371990565,10364.6,3106.0700636942674,4365.510451389411,0.1220806794055201,0.0739224374756046,-0.0823933032780775,-0.206466367220491,-0.0631031003948489,557.5254656050956,20434579.894602936,19931852.771309864,0.0631031003948489,0.3821656050955414,4299.659564719358,1138.3502285888444,0.173036093418259,6912.716302952504,0
330,3445.6592356687897,1839.648378595752,0.5339031669232317,5934.0,1857.444798301486,2726.3048723754737,0.20276008492569,-0.0970789076919857,0.0003854003862737,-0.0558458220324815,0.002877227684576,306.5308559872612,7133802.221975108,7042429.769002772,0.002877227684576,0.3821656050955414,1983.903951890034,445.5689423956114,0.173036093418259,4166.6379974326055,2
331,5094.8057324840765,2803.5738125984158,0.5502808074060156,9094.0,2615.569002123142,3803.704281943983,0.1199575371549893,0.0807558033420917,-0.1323809570998847,-0.1495060949146807,-0.1190101533142289,467.1354423566879,16116367.866913443,15818731.896403072,0.1190101533142289,0.3821656050955414,3463.6840778923256,943.983434343434,0.173036093418259,6160.85622593068,0
332,3087.348195329087,1826.1419968789587,0.591492076938479,5798.499999999999,1643.4182590233545,2383.0892052030736,0.1114649681528662,0.1495471280871987,-0.1850710531094426,-0.2226758574485089,-0.1522450188287212,322.1707664012738,6111797.309714841,5924578.135670817,0.1522450188287212,0.3821656050955414,2384.9327319587624,881.9767903285347,0.1719745222929936,3728.5666666666666,3
333,8133.950106157113,4085.938014806984,0.5023313348346877,13123.249999999998,3800.1167728237792,5790.939225559917,0.1284501061571125,-0.0032520459491202,-0.1136583279903623,-0.1155528211902459,-0.0703330338701475,673.2148541401274,39795356.947734736,39047723.814819016,0.0703330338701475,0.3821656050955414,4980.43817296678,1359.9927662147777,0.167728237791932,9773.190051020409,0
334,4489.07855626327,2324.857383028184,0.5178918910355433,7596.599999999999,2315.670912951168,3403.4222455885706,0.1475583864118896,-0.0699153295224867,-0.0371982827223157,-0.1239079452234881,-0.0466803753449085,380.6432850318472,11776118.014049511,11670021.223015076,0.0466803753449085,0.3821656050955414,2606.4280355097367,629.5095550137148,0.173036093418259,5428.385109114249,0
335,13313.93949044586,4762.353599664449,0.3576968036188114,14535.249999999996,3262.7101910828023,5097.611012239284,0.1836518046709129,0.4290280157358038,-0.1277915218250939,-0.0648334088494308,-0.1145380777925373,1032.800148195329,95524401.2521168,93141772.04033908,0.1145380777925373,0.3821656050955414,7868.751804123713,736.2464035355079,0.0,13313.93949044586,1
336,11518.382165605097,6038.980825227098,0.5242907152999087,19494.95,5538.7696390658175,8475.410144388867,0.1273885350318471,0.0167069968630002,-0.102212745777621,-0.1266679830305223,-0.0712051899124547,1017.533229299363,80325380.57918978,78618859.8820603,0.0712051899124547,0.3821656050955414,7586.289547537228,62.872389438076425,0.1719745222929936,13910.661538461538,1
337,4186.601910828025,2172.1854526044594,0.5188421298111916,6828.499999999999,2272.956475583864,3345.600772940007,0.2208067940552017,-0.1853005301517469,0.0293053085840941,-0.0741393205428158,0.0651982868641677,328.92886762208065,10517966.230307937,10193212.27070795,0.0651982868641677,0.3821656050955414,1820.7652920962205,-39.44523613522688,0.1709129511677282,5049.653008962868,2
338,5984.3121019108285,3166.1458711178548,0.5290743224401364,10372.749999999996,3037.723991507431,4520.037704741,0.1358811040339702,-0.0175297463350546,-0.0449499080264716,-0.1012775257205759,-0.0461531741769887,533.9862564755839,22152113.083466347,21912627.28646456,0.0461531741769887,0.3821656050955414,3957.909049255441,32.84142587353108,0.1709129511677282,7217.95390524968,0
339,4119.990445859873,2326.4723403442467,0.5646790618452551,7054.549999999998,2081.8991507431,3118.4770074183525,0.1284501061571125,0.1021012382973852,0.0500924854301639,-0.0554498596437185,0.0286793600347495,335.1498142708895,11006188.088195477,11101776.23903232,0.0286793600347495,0.3821656050955414,2301.65704467354,1055.3368181818178,0.197452229299363,5133.638888888889,2
340,5397.817409766454,2876.4776696232325,0.5328964377131074,9600.95,2697.8216560509554,4001.440981119291,0.1252653927813163,0.0336173744486992,-0.0551053008813685,-0.1280702149936177,-0.0440973844835958,484.68788471337575,17415677.457158938,17175280.539566953,0.0440973844835958,0.3821656050955414,3660.845847651776,773.465191932336,0.167728237791932,6485.642857142857,0
341,4557.839702760085,2396.7760392564846,0.5258579052877209,7895.599999999999,2345.766454352441,3472.6271166919028,0.1337579617834395,-0.0484396790732011,-0.0435370017782665,-0.115486153575282,-0.0227488479136666,397.9329787685775,12582043.12481583,12334828.352938956,0.0227488479136666,0.3821656050955414,2857.16489117984,745.3043889058208,0.173036093418259,5511.534017971759,0
343,5953.615711252654,3284.6810712029715,0.5517119730188557,11015.249999999993,3142.556263269639,4656.444028536312,0.1422505307855626,-0.0038764051958892,-0.03116229325815,-0.0909055065475121,-0.003607602829947,563.3470186836518,21199566.453860465,20871393.60206884,0.003607602829947,0.3821656050955414,4088.107101947309,1089.668972874124,0.173036093418259,7199.365853658536,0
344,7058.587048832272,3932.117588179553,0.5570686541682572,12990.699999999995,3539.9617834394903,5327.916860601517,0.1242038216560509,0.082384395510107,-0.0870558858724714,-0.0820701981721369,-0.0515406876170153,702.218318895966,30822076.760444537,30271686.69485877,0.0515406876170153,0.3821656050955414,5403.514060710196,1345.3501611335232,0.167728237791932,8481.108418367347,0
346,5648.577494692145,2977.98219239076,0.5272092300516193,9432.6,2842.281316348195,4155.1536586473485,0.1242038216560509,0.0277271585062507,-0.0748925779594066,-0.1585422700384033,-0.0432568714354152,469.70236539278136,18629852.99801356,18280832.176318128,0.0432568714354152,0.3821656050955414,3301.7527205040087,1288.4299451386769,0.173036093418259,6830.500641848524,0
347,3962.692144373673,2085.0862781104715,0.5261792240269658,6629.549999999999,2139.5456475583865,3168.1153983244917,0.2335456475583864,-0.1542754356656427,0.0025120668959977,-0.0819657623798932,0.0306477366763911,316.10531188959663,9277807.357037129,9061853.884719905,0.0306477366763911,0.3821656050955414,1736.1485681557851,467.7814977251305,0.1751592356687898,4804.190476190476,2
349,6063.111464968153,3786.515411850713,0.6245168727482869,10170.0,2935.9936305732485,4844.084508991625,0.1666666666666666,0.1824696802274633,0.2914115290260849,0.211245160814,0.2729007488271838,419.0257997876858,24690320.429043733,23347556.02434599,0.2729007488271838,0.3821656050955414,2448.794788087056,717.7722964288132,0.256900212314225,8159.215714285714,4
350,5814.497876857749,3103.115139683612,0.5336858323571871,10218.6,3090.8980891719743,4602.17289100232,0.2101910828025477,-0.0981546266371865,0.0047740768865417,-0.0807368375699078,0.0242832002398222,534.4788596602972,20211088.517271165,19784433.217939984,0.0242832002398222,0.3821656050955414,3566.605526918671,135.22900309220586,0.1709129511677282,7013.133162612035,4
351,5000.541401273886,2691.78839134276,0.5382993909656919,8886.099999999997,2660.8163481953293,3925.409564289856,0.1518046709129511,-0.0624588678244796,-0.0068066436041691,-0.096175097963965,-0.0006896447318129,453.94273,15062206.109811513,14706929.901833,0.0006896447318129,0.3821656050955414,3275.9816723940435,728.571121609265,0.173036093418259,6046.867779204108,0
352,5569.755838641189,2809.580304531621,0.5044350929236815,9129.849999999997,2787.908704883227,4204.307050768296,0.1666666666666666,-0.1178405747672387,-0.0203619357018637,-0.1064703180972896,-0.0182033799150972,442.5043772823779,18108024.84900897,17814556.785197366,0.0182033799150972,0.3821656050955414,2759.0002863688437,876.1100267476322,0.167728237791932,6692.232142857143,0
353,5579.376857749469,1565.1218818389696,0.2805191191529885,4992.599999999999,1185.1263269639066,1635.9768903636225,0.1422505307855626,0.4542640690720696,0.4907639905347133,0.4269009587610538,0.4679567450552008,177.72256881422504,15894180.257404894,15046741.674237616,0.4679567450552008,0.3821656050955414,251.6690721649484,-220.92162970857044,0.0116772823779193,5645.298603651987,5
354,6938.708067940552,3664.151901171011,0.5280740830663709,11926.75,3726.539278131635,5543.770919675687,0.2229299363057325,-0.1429793939059803,0.0211332413997681,-0.0720030094648299,0.0195014714521713,622.8014991507431,28903256.96496611,28368433.083238028,0.0195014714521713,0.3821656050955414,4070.014117983963,722.9055318500459,0.173036093418259,8390.581514762516,4
355,7614.297239915074,3983.89774039473,0.5232127948706073,13012.8,3766.191082802548,5507.236471071577,0.1178343949044586,0.0452366022523597,-0.0992616641953287,-0.159897264943714,-0.0996499809838263,631.5754576433121,34410116.82591184,33862084.63793427,0.0996499809838263,0.3821656050955414,4575.628293241695,1619.0361695462534,0.167728237791932,9148.811224489797,0
356,4717.496815286624,2467.579374119001,0.5230696426969409,7796.549999999999,2531.61889596603,3771.034679487225,0.2239915074309978,-0.1679691352609506,0.0232691349753894,-0.053405322271131,0.0426337537265472,365.5102079617834,13268158.41404892,12916648.929319462,0.0426337537265472,0.3821656050955414,2048.922594501718,497.86955773250793,0.1751592356687898,5719.281853281854,2
357,6355.542462845011,3713.284496102072,0.5842592535925861,11522.7,3278.8163481953293,4949.385550899955,0.1358811040339702,0.1125966793128479,-0.0497422209648634,-0.1058132734459677,-0.0718171665930734,627.5563894870488,26219769.33780697,26132804.61675452,0.0718171665930734,0.3821656050955414,4424.220045819016,368.75342796738096,0.1847133757961783,7795.470052083333,0
358,8522.78237791932,4560.334630597409,0.5350758036339366,15309.049999999996,4514.348195329088,6794.025396817688,0.167728237791932,-0.1082352628692091,-0.0273258849361865,-0.0716123404923833,-0.0315050804123494,766.3239846072188,44171272.85010527,43323182.57888572,0.0315050804123494,0.3821656050955414,5455.297451317297,1003.4912374276136,0.173036093418259,10306.111681643131,0
359,5665.740976645436,2870.4269024547784,0.5066286852470386,9014.2,2977.9745222929937,4430.326832434379,0.2091295116772824,-0.1893260377925678,-0.028930157164515,-0.083970014477889,-0.0192931066152324,443.5099209129512,19095050.341999467,18660486.36494275,0.0192931066152324,0.3821656050955414,2608.678407789233,835.754242424242,0.173036093418259,6851.255455712452,4
360,5772.186836518047,3051.0549018231686,0.5285786804390892,10187.299999999996,2928.0339702760084,4260.9423217571,0.1188959660297239,0.0259543354749741,-0.0840158526789951,-0.1655929121673352,-0.0598609144935777,516.0508244161358,20261985.84364467,19859876.58357282,0.0598609144935777,0.3821656050955414,3964.0779782359687,1209.4159068529807,0.167728237791932,6935.459183673469,0
361,5189.13906581741,2821.3750848811424,0.5437077419880252,9214.7,2666.966029723992,3990.065172222264,0.2154989384288747,0.0001069319899638,-0.0625294630062791,-0.0538057029961307,-0.0201373332281878,511.9034727176221,16319255.64137843,15983555.873538118,0.0201373332281878,0.3821656050955414,3448.4561569301254,1412.490263935032,0.1719745222929936,6266.883333333333,4
362,7774.0636942675155,4015.126882324793,0.5164772298905929,13154.999999999996,3957.1019108280257,5965.063843598464,0.1273885350318471,-0.1020106469470948,-0.0389831167446293,-0.0750655677568252,-0.0167688531560371,626.8461574309979,36816919.12191347,35925262.135923274,0.0167688531560371,0.3821656050955414,4435.735882016037,43.74960742129406,0.1709129511677282,9376.65556978233,0
363,5937.593418259024,2976.819774793869,0.5013512318203421,9699.9,2897.543524416136,4380.971679426831,0.1242038216560509,-0.0819253851024289,-0.0860345861991176,-0.1039059271017939,-0.0559612550877336,471.75650477707006,21167250.474421248,20909707.579697806,0.0559612550877336,0.3821656050955414,3423.6806987399777,1056.5545600096211,0.167728237791932,7134.2002551020405,0
364,3726.593418259024,2194.8850865901886,0.5889789519959514,6693.299999999997,1898.371549893843,2736.10446265896,0.1210191082802547,0.2231018465557093,0.0023587557050584,-0.1195693779099486,0.0414909376045186,337.90099821624204,8800228.304605944,8506674.60834149,0.0414909376045186,0.3821656050955414,2369.721534936999,1040.1011111111115,0.1815286624203821,4553.114137483787,2
366,5131.077494692145,3084.401000472217,0.6011214999309135,9893.999999999996,2835.043524416136,4074.055119334983,0.1199575371549893,0.128108232865379,-0.1091083706599775,-0.2079804452622387,-0.0853062206195322,545.076948089172,16817464.21203457,16420464.973312609,0.0853062206195322,0.3821656050955414,4153.644072164948,1852.5737818383168,0.1719745222929936,6196.76282051282,0
367,4372.954352441614,2398.114142846912,0.5483967928820344,8167.9,2317.97983014862,3462.4204175855693,0.1719745222929936,-0.0420144415471808,-0.0349513541006467,-0.0506439365731804,-0.0122888843793817,428.44853390658176,11655405.96629089,11514830.201703807,0.0122888843793817,0.3821656050955414,3137.8168957617413,657.8667196799925,0.167728237791932,5254.238520408163,2
368,7989.629511677283,4666.983627605696,0.5841301677631625,15580.449999999995,4376.613588110404,6541.9745149124,0.1857749469214437,0.0168675914907506,-0.04601669672487,-0.0054426628508208,-0.0265492115948907,864.0305980891719,40213412.66347297,39533869.16123201,0.0265492115948907,0.3821656050955414,6354.92288087056,918.2187236135588,0.1751592356687898,9686.268983268985,0
