shop_id,core_cluster,final_cluster,is_outlier_core,is_outlier_final,assign_confidence,nearest_cluster,nearest_dist,cluster_prob_core,outlier_score
525,-1,18,True,False,0.0,18,0.4722132682800293,0.0,0.10093424338364658
526,4,4,False,False,1.0,-1,,1.0,0.06778389648521042
527,1,1,False,False,1.0,-1,,1.0,0.0
528,1,1,False,False,1.0,-1,,1.0,0.23157626551608557
529,-1,14,True,False,0.015463430806156309,14,0.7029007077217102,0.0,0.09537563067238916
530,2,2,False,False,1.0,-1,,1.0,0.0
531,18,18,False,False,0.8787845282209582,-1,,0.8787845282209582,0.12121547177904181
532,1,1,False,False,1.0,-1,,1.0,0.0
533,8,8,False,False,1.0,-1,,1.0,0.0
535,1,1,False,False,1.0,-1,,1.0,0.3434106806111881
536,1,1,False,False,1.0,-1,,1.0,0.08704637407104272
537,9,9,False,False,1.0,-1,,1.0,0.0
538,5,5,False,False,0.44768773078719626,-1,,0.44768773078719626,0.5523122692128037
541,1,1,False,False,1.0,-1,,1.0,0.33026220326860434
543,1,1,False,False,1.0,-1,,1.0,0.0
544,4,4,False,False,1.0,-1,,1.0,0.0
545,1,1,False,False,1.0,-1,,1.0,0.0
546,14,14,False,False,1.0,-1,,1.0,0.07634307809776905
548,1,1,False,False,1.0,-1,,1.0,0.11543047356708352
549,18,18,False,False,0.769100194026158,-1,,0.769100194026158,0.230899805973842
550,-1,3,True,False,0.0,3,0.9689799547195435,0.0,0.026190996823969397
551,-1,19,True,False,0.0,19,0.47335362434387207,0.0,0.08375739422371305
552,1,1,False,False,1.0,-1,,1.0,0.0
553,8,8,False,False,1.0,-1,,1.0,0.0
554,14,14,False,False,1.0,-1,,1.0,0.07634307809776905
556,3,3,False,False,1.0,-1,,1.0,0.0
557,1,1,False,False,1.0,-1,,1.0,0.043212506618262814
558,14,14,False,False,1.0,-1,,1.0,0.0
559,4,4,False,False,1.0,-1,,1.0,0.022328482641291537
560,12,12,False,False,0.791500275126632,-1,,0.791500275126632,0.20849972487336796
561,1,1,False,False,1.0,-1,,1.0,0.038067838760734586
562,0,0,False,False,1.0,-1,,1.0,0.0
563,1,1,False,False,1.0,-1,,1.0,0.0
564,1,1,False,False,1.0,-1,,1.0,0.044698590455323324
565,1,1,False,False,1.0,-1,,1.0,0.0
566,17,17,False,False,1.0,-1,,1.0,0.0
567,1,1,False,False,1.0,-1,,1.0,0.20009347571625843
568,-1,12,True,False,0.6721810157816582,12,0.30719903111457825,0.0,0.06511987553169105
569,18,18,False,False,1.0,-1,,1.0,0.0
570,1,1,False,False,1.0,-1,,1.0,0.06715469938171645
572,1,1,False,False,1.0,-1,,1.0,0.217457577611748
574,11,11,False,False,0.9387987934667464,-1,,0.9387987934667464,0.06120120653325361
576,10,10,False,False,1.0,-1,,1.0,0.0
577,-1,11,True,False,0.0,11,0.7361896634101868,0.0,0.19492419819598752
578,2,2,False,False,1.0,-1,,1.0,0.0
579,1,1,False,False,1.0,-1,,1.0,0.0
580,19,19,False,False,0.9759157894678046,-1,,0.9759157894678046,0.024084210532195435
581,1,1,False,False,1.0,-1,,1.0,0.0
582,1,1,False,False,1.0,-1,,1.0,0.08257215891610252
583,4,4,False,False,1.0,-1,,1.0,0.0
584,-1,6,True,False,0.0,6,0.43649303913116455,0.0,0.03855011176902552
585,19,19,False,False,1.0,-1,,1.0,0.0
586,1,1,False,False,1.0,-1,,1.0,0.0
588,-1,19,True,False,0.23963548674723179,19,0.34057965874671936,0.0,0.0027073769183000463
589,15,15,False,False,1.0,-1,,1.0,0.0
590,8,8,False,False,1.0,-1,,1.0,0.0
591,16,16,False,False,1.0,-1,,1.0,0.0
592,1,1,False,False,1.0,-1,,1.0,0.0
593,-1,19,True,False,0.0,19,0.6036342978477478,0.0,0.0249017132149477
594,5,5,False,False,0.8466535516189448,-1,,0.8466535516189448,0.15334644838105516
595,-1,18,True,False,0.0,18,0.5616095662117004,0.0,0.046377358702132006
596,8,8,False,False,1.0,-1,,1.0,0.11295968025678742
597,-1,13,True,False,0.13913303081187223,13,0.5511980652809143,0.0,0.04773524582259591
599,-1,18,True,False,0.0,18,0.41168680787086487,0.0,0.029018919401552466
600,12,12,False,False,0.8879784756572834,-1,,0.8879784756572834,0.11202152434271664
601,9,9,False,False,1.0,-1,,1.0,0.0
602,13,13,False,False,1.0,-1,,1.0,0.0
603,-1,16,True,False,0.009309237069879961,16,0.4467566907405853,0.0,0.001655429589393703
605,11,11,False,False,1.0,-1,,1.0,0.0
606,5,5,False,False,1.0,-1,,1.0,0.0
607,4,4,False,False,1.0,-1,,1.0,0.22464917813522675
608,4,4,False,False,1.0,-1,,1.0,0.0
609,5,5,False,False,1.0,-1,,1.0,0.0
610,1,1,False,False,1.0,-1,,1.0,0.0
613,-1,14,True,False,0.09724120272130332,14,0.6445162296295166,0.0,0.0873483599186809
614,14,14,False,False,0.9844297782581212,-1,,0.9844297782581212,0.015570221741878868
615,13,13,False,False,1.0,-1,,1.0,0.0
616,1,1,False,False,1.0,-1,,1.0,0.06842528747582645
617,4,4,False,False,1.0,-1,,1.0,0.0
618,8,8,False,False,1.0,-1,,1.0,0.1414129842529335
621,1,1,False,False,1.0,-1,,1.0,0.0
622,17,17,False,False,1.0,-1,,1.0,0.0
623,1,1,False,False,1.0,-1,,1.0,0.0
624,1,1,False,False,1.0,-1,,1.0,0.17903657386423402
625,1,1,False,False,1.0,-1,,1.0,0.3434106806111881
626,4,4,False,False,1.0,-1,,1.0,0.0
627,8,8,False,False,1.0,-1,,1.0,0.0
628,5,5,False,False,0.5572675140757556,-1,,0.5572675140757556,0.4427324859242444
630,1,1,False,False,1.0,-1,,1.0,0.3101141115404629
631,19,19,False,False,0.9219899176382749,-1,,0.9219899176382749,0.07801008236172513
632,12,12,False,False,0.791500275126632,-1,,0.791500275126632,0.20849972487336796
634,4,4,False,False,1.0,-1,,1.0,0.11233707431059423
635,4,4,False,False,1.0,-1,,1.0,0.0
639,1,1,False,False,1.0,-1,,1.0,0.0
640,1,1,False,False,1.0,-1,,1.0,0.04518862055239288
641,1,1,False,False,1.0,-1,,1.0,0.20009347571625843
642,1,1,False,False,1.0,-1,,1.0,0.0
643,-1,19,True,False,0.0,19,0.5211410522460938,0.0,0.046377358702132006
645,11,11,False,False,0.9387987934667464,-1,,0.9387987934667464,0.06120120653325361
647,10,10,False,False,1.0,-1,,1.0,0.0
648,-1,18,True,False,0.0,18,0.43378371000289917,0.0,0.029018919401552466
649,4,4,False,False,1.0,-1,,1.0,0.0
651,1,1,False,False,1.0,-1,,1.0,0.0022658598160556955
652,4,4,False,False,1.0,-1,,1.0,0.0
653,1,1,False,False,1.0,-1,,1.0,0.00011872571251963266
654,4,4,False,False,1.0,-1,,1.0,0.0
655,1,1,False,False,1.0,-1,,1.0,0.013845406096928877
656,9,9,False,False,1.0,-1,,1.0,0.0
657,1,1,False,False,1.0,-1,,1.0,0.0
658,1,1,False,False,1.0,-1,,1.0,0.00848462954018289
659,-1,13,True,False,0.28978744308173465,13,0.4547366797924042,0.0,0.04567487217192117
661,-1,14,True,False,0.3825660044797363,14,0.44081124663352966,0.0,0.09226487348383729
662,3,3,False,False,1.0,-1,,1.0,0.0
663,8,8,False,False,1.0,-1,,1.0,0.1414129842529335
664,4,4,False,False,1.0,-1,,1.0,0.0
665,-1,16,True,False,0.0,16,0.6388701796531677,0.0,0.010262876821297694
666,11,11,False,False,1.0,-1,,1.0,0.0
667,10,10,False,False,1.0,-1,,1.0,0.0
668,-1,18,True,False,0.0,18,0.5177392959594727,0.0,0.00042539181545474264
672,12,12,False,False,1.0,-1,,1.0,0.0
673,11,11,False,False,0.9387987934667464,-1,,0.9387987934667464,0.06120120653325361
674,1,1,False,False,1.0,-1,,1.0,0.0
675,1,1,False,False,1.0,-1,,1.0,0.20009347571625843
676,0,0,False,False,1.0,-1,,1.0,0.0
678,1,1,False,False,1.0,-1,,1.0,0.058067292740769536
679,-1,18,True,False,0.0,18,0.43867793679237366,0.0,0.029018919401552466
680,12,12,False,False,0.791500275126632,-1,,0.791500275126632,0.20849972487336796
681,-1,16,True,False,0.0,16,0.5214126110076904,0.0,0.010262876821297694
682,4,4,False,False,1.0,-1,,1.0,0.22464917813522675
683,4,4,False,False,0.7734273651606516,-1,,0.7734273651606516,0.22657263483934845
685,1,1,False,False,1.0,-1,,1.0,0.09479945627878789
686,4,4,False,False,1.0,-1,,1.0,0.003275044528817718
687,1,1,False,False,1.0,-1,,1.0,0.0
688,4,4,False,False,1.0,-1,,1.0,0.16406543772158422
689,13,13,False,False,0.9915517091546179,-1,,0.9915517091546179,0.008448290845382154
690,1,1,False,False,1.0,-1,,1.0,0.0
691,1,1,False,False,1.0,-1,,1.0,0.01490895976784778
692,1,1,False,False,1.0,-1,,1.0,0.0
693,1,1,False,False,1.0,-1,,1.0,0.0
695,1,1,False,False,1.0,-1,,1.0,0.0
696,-1,19,True,False,0.0,19,0.5962197780609131,0.0,0.05615568336531725
697,1,1,False,False,1.0,-1,,1.0,0.0
698,14,14,False,False,1.0,-1,,1.0,0.07634307809776905
699,8,8,False,False,1.0,-1,,1.0,0.0
700,16,16,False,False,0.8091683029530082,-1,,0.8091683029530082,0.1908316970469918
703,1,1,False,False,1.0,-1,,1.0,0.3434106806111881
704,5,5,False,False,0.8983790791095384,-1,,0.8983790791095384,0.1016209208904616
705,1,1,False,False,1.0,-1,,1.0,0.08257215891610252
707,1,1,False,False,1.0,-1,,1.0,0.23802814403901482
708,8,8,False,False,1.0,-1,,1.0,0.1414129842529335
709,5,5,False,False,0.5947573841951883,-1,,0.5947573841951883,0.4052426158048117
713,1,1,False,False,1.0,-1,,1.0,0.4171206784870584
714,11,11,False,False,0.9387987934667464,-1,,0.9387987934667464,0.06120120653325361
715,4,4,False,False,1.0,-1,,1.0,0.030306141503417837
717,1,1,False,False,1.0,-1,,1.0,0.0
718,-1,3,True,False,0.0,3,0.9965380430221558,0.0,0.026190996823969397
720,14,14,False,False,0.9983316473767452,-1,,0.9983316473767452,0.0016683526232548157
721,-1,19,True,False,0.0,19,0.5225294828414917,0.0,0.042382767349569125
722,-1,3,True,False,0.0,3,0.9523325562477112,0.0,0.026190996823969397
723,8,8,False,False,1.0,-1,,1.0,0.0
724,1,1,False,False,1.0,-1,,1.0,0.24918671446582863
725,12,12,False,False,0.8407236491192418,-1,,0.8407236491192418,0.1592763508807582
726,4,4,False,False,1.0,-1,,1.0,0.0
727,-1,16,True,False,0.0,16,0.5653790235519409,0.0,0.010262876821297694
728,8,8,False,False,0.6912785525574698,-1,,0.6912785525574698,0.3087214474425302
729,1,1,False,False,1.0,-1,,1.0,0.0
730,-1,14,True,False,0.4985246624690045,14,0.35802364349365234,0.0,0.0873483599186809
731,1,1,False,False,1.0,-1,,1.0,0.0
732,2,2,False,False,1.0,-1,,1.0,0.0
733,0,0,False,False,1.0,-1,,1.0,0.0
734,1,1,False,False,1.0,-1,,1.0,0.0
735,4,4,False,False,1.0,-1,,1.0,0.09112715371055183
737,1,1,False,False,1.0,-1,,1.0,0.23157626551608557
738,1,1,False,False,1.0,-1,,1.0,0.0
740,8,8,False,False,1.0,-1,,1.0,0.0
741,14,14,False,False,0.9983316473767452,-1,,0.9983316473767452,0.0016683526232548157
742,1,1,False,False,1.0,-1,,1.0,0.15020032264261024
743,4,4,False,False,1.0,-1,,1.0,0.14152690677824656
745,4,4,False,False,1.0,-1,,1.0,0.18507776608077184
746,-1,11,True,False,0.3700413143955207,11,0.43695545196533203,0.0,0.03482814118320433
747,4,4,False,False,1.0,-1,,1.0,0.0
748,1,1,False,False,1.0,-1,,1.0,0.0
749,1,1,False,False,1.0,-1,,1.0,0.0
751,1,1,False,False,1.0,-1,,1.0,0.011261089139466468
752,1,1,False,False,1.0,-1,,1.0,0.0
753,1,1,False,False,1.0,-1,,1.0,0.0
754,4,4,False,False,1.0,-1,,1.0,0.0
755,4,4,False,False,1.0,-1,,1.0,0.0
756,1,1,False,False,1.0,-1,,1.0,0.0
757,16,16,False,False,1.0,-1,,1.0,0.0
758,-1,16,True,False,0.0,16,0.5889196395874023,0.0,0.010262876821297694
759,1,1,False,False,1.0,-1,,1.0,0.045616756547292386
760,14,14,False,False,1.0,-1,,1.0,0.0
761,5,5,False,False,0.5572675140757556,-1,,0.5572675140757556,0.4427324859242444
762,8,8,False,False,1.0,-1,,1.0,0.04406788262709474
763,12,12,False,False,0.8407236491192418,-1,,0.8407236491192418,0.1592763508807582
764,16,16,False,False,1.0,-1,,1.0,0.0
765,-1,13,True,False,0.0215001492251371,13,0.6265163421630859,0.0,0.010262876821297694
767,10,10,False,False,0.7853012672631517,-1,,0.7853012672631517,0.21469873273684828
768,10,10,False,False,1.0,-1,,1.0,0.0
769,0,0,False,False,1.0,-1,,1.0,0.0
770,1,1,False,False,1.0,-1,,1.0,0.3101141115404629
772,14,14,False,False,1.0,-1,,1.0,0.0
773,9,9,False,False,1.0,-1,,1.0,0.0
774,19,19,False,False,0.855171528971458,-1,,0.855171528971458,0.14482847102854204
776,1,1,False,False,1.0,-1,,1.0,0.0
777,11,11,False,False,0.9387987934667464,-1,,0.9387987934667464,0.06120120653325361
779,4,4,False,False,1.0,-1,,1.0,0.003275044528817718
780,4,4,False,False,1.0,-1,,1.0,0.003275044528817718
781,4,4,False,False,0.9488332540860672,-1,,0.9488332540860672,0.05116674591393282
782,9,9,False,False,1.0,-1,,1.0,0.0
783,4,4,False,False,1.0,-1,,1.0,0.0
784,1,1,False,False,1.0,-1,,1.0,0.0
785,15,15,False,False,0.8950840452415659,-1,,0.8950840452415659,0.10491595475843409
786,4,4,False,False,1.0,-1,,1.0,0.06778389648521042
787,4,4,False,False,1.0,-1,,1.0,0.0
788,18,18,False,False,1.0,-1,,1.0,0.0
789,14,14,False,False,1.0,-1,,1.0,0.0
790,8,8,False,False,0.6912785525574698,-1,,0.6912785525574698,0.3087214474425302
791,1,1,False,False,1.0,-1,,1.0,0.016861078102383967
792,1,1,False,False,1.0,-1,,1.0,0.0
793,1,1,False,False,1.0,-1,,1.0,0.028906689001152563
794,18,18,False,False,0.8397826493119482,-1,,0.8397826493119482,0.16021735068805176
795,1,1,False,False,1.0,-1,,1.0,0.0
796,1,1,False,False,1.0,-1,,1.0,0.0
798,4,4,False,False,1.0,-1,,1.0,0.0
799,1,1,False,False,1.0,-1,,1.0,0.044698590455323324
800,8,8,False,False,0.6912785525574698,-1,,0.6912785525574698,0.3087214474425302
801,2,2,False,False,0.14950180909190097,-1,,0.14950180909190097,0.8504981909080991
802,-1,13,True,False,0.0,13,0.7973693609237671,0.0,0.03482814118320433
803,13,13,False,False,1.0,-1,,1.0,0.0
807,-1,14,True,False,0.4076955405592799,14,0.4228702485561371,0.0,0.015359129905814612
808,4,4,False,False,0.8299129891602133,-1,,0.8299129891602133,0.17008701083978675
809,1,1,False,False,1.0,-1,,1.0,0.0
810,6,6,False,False,1.0,-1,,1.0,0.0
811,14,14,False,False,0.9844297782581212,-1,,0.9844297782581212,0.015570221741878868
812,4,4,False,False,1.0,-1,,1.0,0.0
813,8,8,False,False,1.0,-1,,1.0,0.0
814,4,4,False,False,1.0,-1,,1.0,0.0
816,1,1,False,False,1.0,-1,,1.0,0.09922851900033121
817,-1,18,True,False,0.15129679700153909,18,0.2818852961063385,0.0,0.01456922803430366
818,3,3,False,False,1.0,-1,,1.0,0.0
819,19,19,False,False,1.0,-1,,1.0,0.0
821,5,5,False,False,0.7555746616166408,-1,,0.7555746616166408,0.24442533838335923
822,-1,13,True,False,0.0,13,0.6670063138008118,0.0,0.03482814118320433
823,17,17,False,False,1.0,-1,,1.0,0.0
824,19,19,False,False,1.0,-1,,1.0,0.0
826,1,1,False,False,1.0,-1,,1.0,0.013812948212067216
827,8,8,False,False,0.9242032666287423,-1,,0.9242032666287423,0.07579673337125772
828,4,4,False,False,1.0,-1,,1.0,0.03357042037850807
829,8,8,False,False,0.679944310181302,-1,,0.679944310181302,0.32005568981869803
830,4,4,False,False,1.0,-1,,1.0,0.22666523321942567
831,1,1,False,False,1.0,-1,,1.0,0.0007396739394444964
832,8,8,False,False,0.6912785525574698,-1,,0.6912785525574698,0.3087214474425302
833,-1,15,True,False,0.0,15,0.5298985242843628,0.0,0.014553119347186802
834,5,5,False,False,0.9112232771086675,-1,,0.9112232771086675,0.0887767228913325
835,1,1,False,False,1.0,-1,,1.0,0.0
836,4,4,False,False,1.0,-1,,1.0,0.0
837,-1,5,True,False,0.19130536385868602,5,0.445329874753952,0.0,0.038298760612657495
838,4,4,False,False,1.0,-1,,1.0,0.004466153186488502
839,4,4,False,False,1.0,-1,,1.0,0.004466153186488502
840,-1,3,True,False,0.0,3,0.8673655986785889,0.0,0.026190996823969397
841,1,1,False,False,1.0,-1,,1.0,0.3101141115404629
843,14,14,False,False,0.9844297782581212,-1,,0.9844297782581212,0.015570221741878868
844,1,1,False,False,1.0,-1,,1.0,0.0
845,6,6,False,False,1.0,-1,,1.0,0.0
846,1,1,False,False,1.0,-1,,1.0,0.2126510288094838
847,1,1,False,False,1.0,-1,,1.0,0.0022658598160556955
848,9,9,False,False,1.0,-1,,1.0,0.0
849,12,12,False,False,1.0,-1,,1.0,0.0
850,1,1,False,False,1.0,-1,,1.0,0.30076303403791044
852,-1,13,True,False,0.0,13,0.7501557469367981,0.0,0.046114695071386026
853,11,11,False,False,0.7974185032052858,-1,,0.7974185032052858,0.2025814967947142
854,1,1,False,False,0.7911162620791059,-1,,0.7911162620791059,0.20888373792089407
855,16,16,False,False,0.8091683029530082,-1,,0.8091683029530082,0.1908316970469918
856,14,14,False,False,1.0,-1,,1.0,0.0
857,8,8,False,False,1.0,-1,,1.0,0.0
860,12,12,False,False,0.791500275126632,-1,,0.791500275126632,0.20849972487336796
861,-1,13,True,False,0.016285182176616675,13,0.6298553943634033,0.0,0.04773524582259591
862,19,19,False,False,1.0,-1,,1.0,0.0
863,7,7,False,False,1.0,-1,,1.0,0.0
864,16,16,False,False,0.8873519627290877,-1,,0.8873519627290877,0.11264803727091229
865,1,1,False,False,1.0,-1,,1.0,0.044698590455323324
866,11,11,False,False,1.0,-1,,1.0,0.0
867,2,2,False,False,0.520234529388343,-1,,0.520234529388343,0.479765470611657
868,9,9,False,False,0.7345460581556807,-1,,0.7345460581556807,0.26545394184431925
869,4,4,False,False,1.0,-1,,1.0,0.09112715371055183
870,-1,18,True,False,0.04289833750738359,18,0.31788837909698486,0.0,0.04087901210099738
871,8,8,False,False,1.0,-1,,1.0,0.1414129842529335
872,1,1,False,False,1.0,-1,,1.0,0.0
873,4,4,False,False,1.0,-1,,1.0,0.0
874,14,14,False,False,1.0,-1,,1.0,0.0
875,1,1,False,False,0.6810052337739856,-1,,0.6810052337739856,0.3189947662260144
876,4,4,False,False,1.0,-1,,1.0,0.07885493131048317
877,17,17,False,False,1.0,-1,,1.0,0.0
878,4,4,False,False,1.0,-1,,1.0,0.004466153186488502
880,16,16,False,False,1.0,-1,,1.0,0.0
881,1,1,False,False,1.0,-1,,1.0,0.20009347571625843
882,1,1,False,False,1.0,-1,,1.0,0.0022658598160556955
883,1,1,False,False,1.0,-1,,1.0,0.0
885,1,1,False,False,1.0,-1,,1.0,0.0
886,1,1,False,False,1.0,-1,,1.0,0.0
887,-1,15,True,False,0.0,15,0.3678589165210724,0.0,0.09971512705201895
888,-1,14,True,False,0.351480977066418,14,0.46300411224365234,0.0,0.00928150014047839
889,4,4,False,False,1.0,-1,,1.0,0.0
891,1,1,False,False,1.0,-1,,1.0,0.0
892,4,4,False,False,1.0,-1,,1.0,0.003275044528817718
894,1,1,False,False,1.0,-1,,1.0,0.0
895,8,8,False,False,1.0,-1,,1.0,0.17618992164847513
896,14,14,False,False,0.9755383001752075,-1,,0.9755383001752075,0.02446169982479253
897,8,8,False,False,1.0,-1,,1.0,0.0
898,4,4,False,False,1.0,-1,,1.0,0.23120496023279188
899,4,4,False,False,1.0,-1,,1.0,0.14152690677824656
901,10,10,False,False,1.0,-1,,1.0,0.0
905,1,1,False,False,1.0,-1,,1.0,0.0
906,13,13,False,False,1.0,-1,,1.0,0.0
907,1,1,False,False,1.0,-1,,1.0,0.011507300873206318
908,1,1,False,False,1.0,-1,,1.0,0.0
910,4,4,False,False,1.0,-1,,1.0,0.0
911,19,19,False,False,1.0,-1,,1.0,0.0
912,12,12,False,False,0.791500275126632,-1,,0.791500275126632,0.20849972487336796
913,-1,15,True,False,0.0,15,0.3960611820220947,0.0,0.10208044783470392
914,19,19,False,False,1.0,-1,,1.0,0.0
916,1,1,False,False,1.0,-1,,1.0,0.07516879803169814
917,1,1,False,False,1.0,-1,,1.0,0.3434106806111881
918,4,4,False,False,1.0,-1,,1.0,0.0
921,4,4,False,False,1.0,-1,,1.0,0.06778389648521042
922,1,1,False,False,1.0,-1,,1.0,0.0632038995097491
923,14,14,False,False,1.0,-1,,1.0,0.0
924,1,1,False,False,1.0,-1,,1.0,0.23157626551608557
925,8,8,False,False,1.0,-1,,1.0,0.0
926,1,1,False,False,1.0,-1,,1.0,0.0
927,1,1,False,False,1.0,-1,,1.0,0.0007396739394444964
928,1,1,False,False,1.0,-1,,1.0,0.013845406096928877
929,19,19,False,False,1.0,-1,,1.0,0.0
930,1,1,False,False,1.0,-1,,1.0,0.2555105441920406
931,2,2,False,False,1.0,-1,,1.0,0.0
933,4,4,False,False,1.0,-1,,1.0,0.0
934,1,1,False,False,1.0,-1,,1.0,0.01286241937400989
935,17,17,False,False,1.0,-1,,1.0,0.0
936,1,1,False,False,1.0,-1,,1.0,0.0022658598160556955
937,11,11,False,False,0.8887681151683214,-1,,0.8887681151683214,0.11123188483167852
938,14,14,False,False,0.9983316473767452,-1,,0.9983316473767452,0.0016683526232548157
939,1,1,False,False,1.0,-1,,1.0,0.05695290806422055
940,4,4,False,False,1.0,-1,,1.0,0.2917763379451887
942,11,11,False,False,1.0,-1,,1.0,0.0
943,1,1,False,False,1.0,-1,,1.0,0.044698590455323324
944,12,12,False,False,1.0,-1,,1.0,0.0
945,-1,19,True,False,0.5855426270479868,19,0.18564221262931824,0.0,0.01374376057937401
946,16,16,False,False,0.8045154525770433,-1,,0.8045154525770433,0.19548454742295668
947,-1,6,True,False,0.0,6,0.6074841022491455,0.0,0.010859700938635631
948,0,0,False,False,1.0,-1,,1.0,0.0
949,4,4,False,False,0.8624278976405021,-1,,0.8624278976405021,0.13757210235949785
950,16,16,False,False,0.8091683029530082,-1,,0.8091683029530082,0.1908316970469918
951,1,1,False,False,1.0,-1,,1.0,0.0
953,4,4,False,False,1.0,-1,,1.0,0.0
954,1,1,False,False,1.0,-1,,1.0,0.0
955,1,1,False,False,1.0,-1,,1.0,0.05271132757132157
956,1,1,False,False,1.0,-1,,1.0,0.0
957,3,3,False,False,1.0,-1,,1.0,0.0
958,18,18,False,False,1.0,-1,,1.0,0.0
959,5,5,False,False,0.797576415754923,-1,,0.797576415754923,0.20242358424507703
960,11,11,False,False,1.0,-1,,1.0,0.0
961,1,1,False,False,1.0,-1,,1.0,0.0
962,1,1,False,False,1.0,-1,,1.0,0.0
963,4,4,False,False,1.0,-1,,1.0,0.003275044528817718
964,11,11,False,False,0.8259783483987237,-1,,0.8259783483987237,0.17402165160127625
965,13,13,False,False,1.0,-1,,1.0,0.0
966,1,1,False,False,1.0,-1,,1.0,0.013812948212067216
967,1,1,False,False,1.0,-1,,1.0,0.12727273441197695
968,4,4,False,False,1.0,-1,,1.0,0.0
969,-1,11,True,False,0.1918145284575048,11,0.5605781078338623,0.0,0.02644716602646744
970,1,1,False,False,1.0,-1,,1.0,0.033749830600396685
971,11,11,False,False,1.0,-1,,1.0,0.0
972,4,4,False,False,0.809071392039902,-1,,0.809071392039902,0.19092860796009808
973,1,1,False,False,1.0,-1,,1.0,0.0
975,1,1,False,False,1.0,-1,,1.0,0.0
976,1,1,False,False,1.0,-1,,1.0,0.0
978,4,4,False,False,0.7971631000482426,-1,,0.7971631000482426,0.20283689995175735
979,4,4,False,False,1.0,-1,,1.0,0.0
980,1,1,False,False,1.0,-1,,1.0,0.3101141115404629
981,4,4,False,False,1.0,-1,,1.0,0.004466153186488502
982,4,4,False,False,1.0,-1,,1.0,0.0
983,1,1,False,False,0.9697486034160671,-1,,0.9697486034160671,0.030251396583932912
984,1,1,False,False,1.0,-1,,1.0,0.13585334991386985
985,8,8,False,False,1.0,-1,,1.0,0.04406788262709474
986,1,1,False,False,1.0,-1,,1.0,0.0
987,5,5,False,False,0.5417427585148697,-1,,0.5417427585148697,0.4582572414851303
988,19,19,False,False,0.9759157894678046,-1,,0.9759157894678046,0.024084210532195435
990,-1,11,True,False,0.4074852459022028,11,0.4109833836555481,0.0,0.0028356487011129555
991,1,1,False,False,1.0,-1,,1.0,0.002168629658128552
992,1,1,False,False,1.0,-1,,1.0,0.0
993,4,4,False,False,1.0,-1,,1.0,0.0
994,1,1,False,False,1.0,-1,,1.0,0.0
995,4,4,False,False,1.0,-1,,1.0,0.0
996,4,4,False,False,1.0,-1,,1.0,0.0
997,15,15,False,False,1.0,-1,,1.0,0.0
998,-1,16,True,False,0.0,16,0.6339930891990662,0.0,0.07779603686965042
999,4,4,False,False,1.0,-1,,1.0,0.14152690677824656
1001,4,4,False,False,1.0,-1,,1.0,0.0
1002,14,14,False,False,1.0,-1,,1.0,0.0
1003,1,1,False,False,1.0,-1,,1.0,0.14720465221833465
1005,1,1,False,False,1.0,-1,,1.0,0.002168629658128552
1006,8,8,False,False,0.6700648035988291,-1,,0.6700648035988291,0.32993519640117086
1007,12,12,False,False,1.0,-1,,1.0,0.0
1008,10,10,False,False,1.0,-1,,1.0,0.0
1010,8,8,False,False,0.6700648035988291,-1,,0.6700648035988291,0.32993519640117086
1011,1,1,False,False,1.0,-1,,1.0,0.0
1013,1,1,False,False,1.0,-1,,1.0,0.20009347571625843
1014,1,1,False,False,1.0,-1,,1.0,0.3101141115404629
1015,-1,15,True,False,0.0,15,0.6194390654563904,0.0,0.014553119347186802
1016,1,1,False,False,0.9660962316133845,-1,,0.9660962316133845,0.033903768386615456
1017,4,4,False,False,1.0,-1,,1.0,0.0
1018,-1,14,True,False,0.30824014185414395,14,0.49387550354003906,0.0,0.0873483599186809
1020,8,8,False,False,0.6912785525574698,-1,,0.6912785525574698,0.3087214474425302
1021,14,14,False,False,1.0,-1,,1.0,0.0
1022,1,1,False,False,1.0,-1,,1.0,0.0
1023,4,4,False,False,1.0,-1,,1.0,0.23928745415774563
1024,12,12,False,False,1.0,-1,,1.0,0.0
1025,-1,13,True,False,0.013428307422028274,13,0.6316846013069153,0.0,0.04773524582259591
1026,1,1,False,False,1.0,-1,,1.0,0.045616756547292386
1028,1,1,False,False,1.0,-1,,1.0,0.0
1029,4,4,False,False,1.0,-1,,1.0,0.06778389648521042
1030,4,4,False,False,1.0,-1,,1.0,0.1610600719874189
1031,1,1,False,False,1.0,-1,,1.0,0.0
1032,4,4,False,False,1.0,-1,,1.0,0.0
1033,5,5,False,False,1.0,-1,,1.0,0.0
1034,4,4,False,False,1.0,-1,,1.0,0.003275044528817718
1035,4,4,False,False,1.0,-1,,1.0,0.003275044528817718
1036,1,1,False,False,1.0,-1,,1.0,0.044698590455323324
1037,1,1,False,False,1.0,-1,,1.0,0.0
1039,1,1,False,False,1.0,-1,,1.0,0.0022658598160556955
1040,1,1,False,False,1.0,-1,,1.0,0.0
1042,1,1,False,False,1.0,-1,,1.0,0.08257215891610252
1043,-1,12,True,False,0.6918459778645385,12,0.28877100348472595,0.0,0.04589575599638704
1044,1,1,False,False,0.8487062473116234,-1,,0.8487062473116234,0.15129375268837664
1045,2,2,False,False,1.0,-1,,1.0,0.0
1046,4,4,False,False,1.0,-1,,1.0,0.0
1047,1,1,False,False,1.0,-1,,1.0,0.0
